Open,High,Low,Close,Volume,trend,BOLLU,BOLLM,BOLLL,DEMA,MIDPOINT,MIDPRICE],SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROONOSC,BOP,CCI,CMO,DX,MACD,MACDSIG,MACDHIST,MACDEXT,MACDEXTSIG,MACDEXTHIST,MACDFIX,MACDFIXSIG,MACDFIXHIST,MFI,MINUS_DI,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOH,STOL,STOCHFH,STOCHFL,STOKH,STOKL,TRIX,ULTOSC,WILLR,ATR,NATR,TRANGE,AD,ADOSC,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,HT_DCPERIOD,HT_DCPHASE,INPHASOR,QUADTATURE,SINE,LEADSINE,HT_TRENDMODE,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,SAR,SAREXT,AROONDOWN,AROONUP,OBV
20107.22075,20236.83312,19940.17642,20088.77277,158036.3787,-1,20499.50274,20256.8793,20014.25587,20206.40516,20705.0301,20690.53254,20680.61178,21012.02873,20004.88268,20674.50876,20474.33833,45.35196968,39.59666355,-651.4192687,-100,-0.062186291,-116.6407744,-67.40250156,67.59055931,-34.14606983,-260.2264835,-226.0804136,-227.049229,-1039.309004,-812.2597751,-154.0213179,-310.4828109,-156.4614929,-5.34E-14,32.04472082,-925.72207,6.196956937,219.032525,-3.067767283,-4.405159758,-0.044051598,0.955948402,95.59484024,16.29874922,23.77179374,23.52469499,23.72484223,23.77179374,0,-1.89E-14,0.012355134,50.06744434,-90.09827827,252.465533,1.256749409,296.6567,-1473926.046,-5461.78795,20093.25076,20088.50477,20088.5941,20088.63877,25.51039424,-7.708068424,-375.6849177,-18.63880777,-0.134125735,0.605876375,1,20638.99634,21269.55175,20196.37733,20680.61178,20180.68458,20546.56938,20448.62983,-20448.62983,100,0,5219232.937
20039.51271,20162.53644,19863.69076,20011.8662,150180.068,-1,20405.88392,20172.92669,19939.96946,20107.99826,20612.21694,20598.55553,20587.08169,20897.98415,19920.52784,20580.17162,20385.17225,47.07340943,40.00239801,-676.9276139,-100,-0.092510991,-115.7117168,-69.34547142,69.4521261,-26.47106608,-259.1692462,-232.6981802,-177.6984789,-1054.54967,-876.8511907,-146.6905524,-329.8230549,-183.1325025,-5.34E-14,31.50634732,-902.70375,5.679786659,203.3873447,-3.197857845,-4.316147796,-0.043161478,0.956838522,95.6838522,15.32726429,23.89476561,23.7634544,24.15900342,23.89476561,0,-1.89E-14,0.005346416,50.14255893,-89.91818318,255.7784006,1.278133674,298.84568,-1475179.768,-3653.527054,20019.40153,20013.1136,20012.6978,20012.4899,27.1622365,-6.819558972,-380.1953806,-26.85529919,-0.118742929,0.618140093,1,20555.37899,21229.04909,20114.37238,20587.08169,20096.27539,20433.99588,20346.93915,-20346.93915,100,0,5069052.869
19969.18877,20089.4486,19787.46015,19936.97789,145467.3927,-1,20315.70291,20092.08049,19868.45807,20013.73586,20524.39226,20511.04609,20495.96814,20783.20519,19841.0271,20487.92073,20298.49175,48.79859959,40.66268702,-691.7057623,-100,-0.106662622,-115.2447614,-71.14882374,71.22607172,-19.45232264,-257.0135835,-237.5612608,-129.0366581,-1058.037334,-929.0006756,-138.6024819,-346.9354356,-208.3329537,-5.36E-14,30.98485963,-876.47091,5.206894721,188.8596772,-3.279291981,-4.211079665,-0.042110797,0.957889203,95.78892034,14.42558813,24.21400861,23.96018932,24.75818019,24.21400861,0,-1.89E-14,-0.0020011,50.07688078,-89.66828052,259.0791184,1.299490424,301.98845,-1476602.209,-3034.2401,19945.76885,19938.45438,19937.96221,19937.71613,29.20650566,-10.67035265,-386.9313651,-38.750834,-0.185158144,0.563953433,1,20472.92551,21193.21794,20035.53038,20495.96814,20016.62664,20329.65357,20250.28947,-20250.28947,100,0,4923585.477
19892.70328,20016.14267,19709.20172,19862.67242,145682.4834,-1,20230.37198,20013.92715,19797.48231,19923.07593,20438.58363,20424.43101,20406.74427,20668.57957,19765.3412,20397.81306,20214.05232,50.52455368,41.53617822,-696.366446,-100,-0.09783921,-115.557327,-72.85516018,72.96195687,-13.32053814,-254.2119335,-240.8913954,-82.21865154,-1051.677096,-969.4584444,-130.0766736,-362.0599316,-231.983258,-5.40E-14,30.5264397,-851.88559,4.77200425,175.3697002,-3.314429348,-4.112497064,-0.041124971,0.958875029,95.88750294,13.57241991,24.79037198,24.2997154,25.45393233,24.79037198,0,-1.89E-14,-0.009633192,49.96828929,-89.2712237,262.4978207,1.321563459,306.94095,-1476601.995,-2504.98747,19870.18002,19862.6722,19862.67227,19862.67231,31.67460456,-19.30354854,-396.1318241,-51.66988215,-0.330572845,0.433603277,1,20391.55843,21160.27593,19958.70462,20406.74427,19939.64953,20232.15256,20162.53644,-20162.53644,100,0,4777902.993
19813.76085,19944.88567,19632.11085,19790.85304,149915.8569,-1,20148.97172,19938.22846,19727.48521,19836.03137,20352.7115,20336.9957,20319.34128,20554.87358,19693.30416,20310.02363,20131.93349,52.24339267,42.59456747,-692.3323854,-100,-0.073240582,-116.1808479,-74.42932049,74.58829955,-7.939015813,-250.8151651,-242.8761493,-38.2827429,-1036.922672,-998.6399292,-121.2382666,-375.2648458,-254.0265792,-5.45E-14,30.03283084,-826.99135,4.371342771,162.8432931,-3.309286548,-4.011046617,-0.040110466,0.959889534,95.98895338,12.78533975,25.48751383,24.83063148,26.25042898,25.48751383,0,-1.89E-14,-0.01749736,49.88934636,-88.73984949,266.0890349,1.344505133,312.77482,-1474344.66,-1342.505764,19795.4026,19788.49826,19789.28319,19789.67565,34.20698166,-22.65072751,-406.7061314,-65.67871073,-0.385112547,0.380251669,1,20311.46438,21124.78144,19884.10392,20319.34128,19865.25129,20140.42724,20089.4486,-20089.4486,100,0,4627987.136
19741.08683,19880.42923,19563.51846,19723.17513,156290.7486,-1,20069.79,19865.10894,19660.42787,19753.00378,20268.31197,20253.1304,20234.24165,20442.75777,19625.32971,20224.78817,20052.44467,53.93837285,43.80277459,-681.9875928,-100,-0.056519695,-116.13251,-75.85053354,75.97311513,-3.028592861,-246.6618904,-243.6332975,1.54205309,-1015.428349,-1016.970402,-112.0940142,-386.5013233,-274.4073091,-5.51E-14,29.32879469,-800.41557,4.004472915,151.2116293,-3.274388808,-3.899978233,-0.038999782,0.961000218,96.10002177,12.07473323,26.11914313,25.46567631,26.65306808,26.11914313,0,-1.89E-14,-0.025540985,49.77268224,-88.42416577,269.7191589,1.367524027,316.91077,-1473159.785,-367.8935918,19727.05241,19721.97385,19722.37427,19722.57449,36.606675,-29.45457399,-418.7906206,-80.13635461,-0.491733358,0.26800229,1,20233.02581,21087.69455,19812.58001,20234.24165,19794.21321,20053.87373,20016.14267,-20016.14267,100,0,4471696.388
19662.13015,19815.22366,19491.76975,19663.22918,164198.1507,-1,19989.85746,19795.38153,19600.9056,19675.19067,20188.8936,20168.95365,20152.08311,20332.85905,19562.94494,20142.3208,19976.30967,55.61154351,45.13141379,-667.2756745,-100,0.003397795,-116.2369465,-77.0664023,77.36276213,1.935158873,-241.2143489,-243.1495078,37.40981119,-987.5109803,-1024.920792,-102.4493471,-395.4838101,-293.0344631,-5.57E-14,28.72520167,-768.40007,3.666266895,140.4107986,-3.218318784,-3.760836009,-0.03760836,0.96239164,96.23916399,11.46679885,27.1970163,26.26789109,28.68755185,27.1970163,0,-1.89E-14,-0.03370737,50.07200414,-87.3402608,273.5573554,1.39121277,323.45391,-1463278.598,3208.270525,19658.08818,19653.4967,19656.74086,19658.36294,38.77687008,-31.25374453,-433.6755036,-95.54866922,-0.518829129,0.23762241,1,20157.05293,21050.21712,19746.20186,20152.08311,19728.72119,19972.5856,19944.88567,-19944.88567,100,0,4307498.237
19569.19942,19744.82115,19409.52984,19615.12714,172736.2708,-1,19907.64806,19731.01138,19554.37471,19604.55966,20116.48576,20080.42294,20073.55233,20225.82799,19508.68903,20062.8973,19904.71554,57.27294932,46.55996576,-649.4316665,-100,0.136978558,-116.8584724,-78.02259179,78.87122478,7.589865081,-233.6621765,-241.2520415,70.76648011,-952.1991472,-1022.965627,-91.95178169,-401.7047505,-309.7529688,-5.64E-14,28.36356576,-726.08176,3.350384648,130.3814559,-3.146452483,-3.569511348,-0.035695113,0.964304887,96.43048865,10.98870411,29.74443082,27.68686342,33.89267253,29.74443082,0,-1.89E-14,-0.041931877,51.44695958,-84.6773429,277.9669236,1.417104878,335.29131,-1424174.539,16821.78647,19584.66939,19577.1755,19589.82604,19596.15132,40.68082122,-32.53278802,-451.7407518,-88.22026397,-0.537782159,0.215880885,1,20084.79616,21014.23123,19687.94643,20073.55233,19687.4105,19920.73086,19880.42923,-19880.42923,100,0,4134761.966
19474.29801,19674.97879,19327.04035,19575.842,180262.444,-1,19826.71839,19673.6453,19520.57221,19541.91816,20049.71635,19992.45535,19999.12359,20122.33788,19463.35346,19986.86239,19838.35417,58.91702106,48.06370736,-629.4314484,-100,0.291844701,-117.0384725,-78.80001383,80.28995378,13.79581745,-224.0072697,-237.8030872,101.1171054,-910.6975379,-1011.814643,-80.61324881,-405.023172,-324.4099232,-5.70E-14,27.95467459,-677.59714,3.056121081,121.0684947,-3.063104535,-3.345590521,-0.033455905,0.966544095,96.65440948,10.59999309,34.2831567,30.40820127,40.26924571,34.2831567,0,-1.89E-14,-0.050147918,54.04055169,-81.30477583,282.964889,1.445480041,347.93844,-1346635.094,45533.34028,19513.03979,19501.00957,19525.95371,19538.42579,42.31640483,-30.5678323,-463.8087706,-55.19670362,-0.508558087,0.249233642,1,20016.9356,20979.7593,19638.12224,19999.12359,19674.32632,19906.28232,19815.22366,-19815.22366,100,0,3954499.522
19384.03098,19608.02304,19249.7092,19541.28303,185593.7279,-1,19752.15027,19623.7313,19495.31232,19486.86918,19986.45614,19908.10896,19928.95875,20023.03564,19426.03495,19914.58255,19777.30876,60.53303892,49.61782648,-607.8596453,-100,0.438866805,-116.5898117,-79.48742674,81.54127108,19.93635777,-212.88264,-232.8189977,127.003109,-865.4993506,-992.5024596,-68.75657439,-405.6676929,-336.9111185,-5.75E-14,27.3890287,-628.06343,2.784857974,112.4207451,-2.970882514,-3.113950327,-0.031139503,0.968860497,96.88604967,10.25628663,40.13021451,34.71926734,46.22872529,40.13021451,0,-1.89E-14,-0.05829324,57.74586728,-77.85738637,288.3469569,1.475578428,358.31384,-1230179.233,90193.71901,19445.76156,19428.86612,19466.33842,19485.07458,43.70019493,-31.34475042,-470.5837265,-6.057276577,-0.520186322,0.236079253,1,19953.51526,20948.29185,19595.08259,19928.95875,19663.32963,19896.2417,19744.82115,-19744.82115,100,0,3768905.794
19340.0977,19569.28604,19214.92903,19510.32998,186715.3035,-1,19688.95638,19581.16227,19473.36816,19438.78476,19925.76944,19845.97702,19863.15166,19928.50023,19395.60113,19846.4861,19721.49159,62.0729604,51.18263745,-585.2023274,-100,0.480397664,-111.3069642,-80.10951891,82.09193962,25.54863432,-200.8832048,-226.4318392,147.7027037,-818.5810167,-966.2837204,-56.710116,-403.9321647,-347.2220487,-5.79E-14,25.87119334,-578.44279,2.544334984,104.3906919,-2.872018842,-2.879433187,-0.028794332,0.971205668,97.12056681,9.945240544,45.23576614,39.88304578,49.20932743,45.23576614,0,-1.89E-14,-0.066311267,61.45739456,-76.59441461,293.0619607,1.502086131,354.35701,-1105593.354,139905.4063,19408.66069,19392.10754,19431.51502,19451.21876,44.85769355,-29.36779887,-468.6882134,70.09764563,-0.49041404,0.269461091,1,19894.42389,20917.36199,19557.41476,19863.15166,19655.0537,19889.71863,19674.97879,-19674.97879,100,0,3582190.491
19380.23579,19581.21348,19256.37886,19480.93488,181600.5481,-1,19639.31322,19544.70341,19450.09359,19396.62383,19867.18701,19803.15083,19801.70352,19839.20048,19370.43948,19783.01534,19670.52935,63.36114741,52.65497054,-562.0512199,-92.85714286,0.310001101,-97.45498554,-80.70788986,80.10757859,30.20383539,-188.6770449,-218.8808803,162.4559047,-772.051626,-934.5075307,-44.85119065,-400.2280013,-355.3768106,7.69437851,23.83864418,-530.93132,2.63291728,108.8616539,-2.769342772,-2.6530825,-0.026530825,0.973469175,97.3469175,9.646055069,48.54601793,44.63733286,50.20000109,48.54601793,0,-1.89E-14,-0.074153325,63.33504765,-77.38898405,295.3314364,1.51600238,324.83462,-1036115.391,169629.9568,19424.69075,19418.79617,19439.50907,19449.86553,45.81750504,-27.43732141,-453.6330834,169.3163295,-0.460777994,0.301748936,1,19839.29202,20886.77786,19523.4237,19801.70352,19646.34775,19883.63436,19608.02304,-19608.02304,92.85714286,0,3400589.943
19474.7644,19626.26771,19347.13935,19455.49409,171404.4084,-1,19598.05764,19512.7768,19427.49595,19360.12321,19812.42028,19763.53294,19744.70744,19755.50095,19350.14623,19724.59235,19624.36809,64.01122512,53.82626703,-538.4416332,-85.71428571,-0.069037449,-77.69958351,-81.2340714,72.46223527,34.01588145,-176.3610285,-210.3769099,172.4466933,-725.8588051,-898.3054984,-33.29131926,-394.721097,-361.4297778,15.05017772,22.22297261,-481.4838,3.548434765,146.1400515,-2.663035889,-2.415029011,-0.02415029,0.97584971,97.58497099,9.382964299,50.56680805,48.11619738,52.29109564,50.56680805,0,-1.89E-14,-0.081774727,62.436553,-78.07479535,294.1740738,1.512035996,279.12836,-1074444.966,154173.3214,19475.91639,19486.70353,19476.30038,19471.09881,46.60800867,-25.55412241,-420.3032551,268.9132625,-0.4313635,0.332916278,1,19788.11896,20856.61537,19493.23276,19744.70744,19636.80507,19877.46362,19214.92903,19214.92903,85.71428571,0,3229185.534
19591.4697,19687.0462,19458.5132,19439.97653,158363.7523,-1,19558.93474,19485.6037,19412.27266,19330.54053,19764.37465,19725.88107,19692.60959,19677.72979,19336.48528,19671.6517,19583.73731,63.89931698,54.62564333,-513.7409942,-78.57142857,-0.662894068,-53.35976806,-81.56435853,62.44451121,37.73239129,-163.2114208,-200.9438121,181.1633321,-677.1696031,-858.3329351,-21.733225,-387.1144982,-365.3812732,21.96178554,20.95423226,-422.69589,4.844401508,196.4799664,-2.549996631,-2.128091734,-0.021280917,0.978719083,97.87190827,9.217820734,50.05293957,49.72192185,47.66772198,50.05293957,0,-1.89E-14,-0.089126971,58.17750786,-77.97762998,289.7010764,1.490233674,231.55211,-1258498.983,75271.75416,19544.25141,19572.7797,19528.51198,19506.37812,47.25559004,-21.29699285,-372.5018561,323.6256684,-0.36320233,0.401995834,1,19741.69997,20824.20172,19469.56333,19692.60959,19625.05038,19869.92651,19223.1558,19223.1558,78.57142857,0,3070821.782
19667.3799,19722.48616,19532.64964,19431.77669,143400.0615,-1,19521.11765,19463.70243,19406.28722,19308.22533,19721.82145,19688.73273,19645.6813,19606.19022,19329.85096,19624.47475,19548.95959,63.38706319,55.23023631,-487.3491334,-71.42857143,-1.24108475,-33.51119149,-81.74717625,56.72776395,41.41822973,-149.171025,-190.5892547,189.5329765,-625.4714098,-815.0043863,-10.16441173,-377.3937598,-367.2293481,28.37778303,19.49206315,-359.07635,5.381721379,217.8856431,-2.427250227,-1.814355093,-0.018143551,0.981856449,98.18564491,9.126411876,47.56087037,49.39353933,42.72379348,47.56087037,0,-1.89E-14,-0.096162297,52.21898792,-77.11629756,289.1874016,1.488219046,282.50963,-1554295.298,-57966.05585,19588.5731,19627.5679,19562.30416,19529.6723,47.78382471,-19.54753716,-322.6456308,320.8076486,-0.334588835,0.429762092,1,19700.37687,20793.18527,19452.76927,19645.6813,19599.96666,19852.40835,19241.71142,19241.71142,71.42857143,0,2927421.72
19639.38094,19691.95703,19511.66351,19428.42746,127795.7229,-1,19485.78464,19447.32193,19408.85922,19292.82701,19682.70268,19652.18882,19604.0071,19541.14171,19329.64929,19583.12335,19519.99241,62.97924277,55.88892118,-458.7908607,-64.28571429,-1.170055807,-33.17635332,-81.82644903,57.67757734,44.81559577,-134.56976,-179.3853557,197.241411,-571.5444747,-768.7858857,1.246390032,-365.7563417,-367.0027317,28.70180101,18.75248052,-294.74767,5.033375193,202.3223828,-2.292407507,-1.494423023,-0.01494423,0.98505577,98.50557698,9.086775485,42.43443889,46.68274961,36.91180121,42.43443889,0,-1.89E-14,-0.102837265,45.52083382,-75.58677503,287.1154687,1.477811157,260.18034,-1800089.839,-185410.1453,19567.85724,19601.81027,19544.016,19515.11887,48.21322606,-15.32183575,-279.0394362,284.571984,-0.264240629,0.495127592,1,19664.11695,20760.9696,19441.95069,19604.0071,19514.19706,19767.85553,19270.5579,19270.5579,64.28571429,0,2799625.998
19548.05893,19625.59258,19433.75765,19439.45136,113323.6267,1,19457.72633,19439.02523,19420.32412,19286.41557,19645.54994,19615.53585,19568.4695,19482.88438,19338.73298,19547.73967,19498.05164,62.8444258,56.68448974,-427.4957387,-57.14285714,-0.56615117,-50.2636046,-79.0697382,61.09180507,48.80751322,-118.3759642,-167.1834774,207.909269,-511.9613004,-719.8705694,12.9781904,-351.6648703,-364.6430607,29.15443342,19.79410866,-223.77782,4.780833127,187.8707841,-2.142522581,-1.138052239,-0.011380522,0.988619478,98.86194776,10.4651309,34.74312856,41.57947927,24.59379101,34.74312856,100,33.33333333,-0.109100327,38.54191141,-71.97722071,280.6904438,1.443921634,197.16512,-1906686.517,-254608.0208,19511.71513,19529.67512,19499.60053,19484.56324,48.56131227,-13.65946984,-244.8697866,246.4810644,-0.236150828,0.520123413,1,19634.16154,20731.00723,19440.92339,19568.4695,19476.82421,19695.0977,19297.6736,19297.6736,57.14285714,0,2912949.624
19449.64851,19562.88465,19351.26917,19473.51332,101196.7691,1,19474.75919,19442.62907,19410.49895,19292.79814,19609.64025,19579.90735,19540.67242,19431.88363,19362.23525,19518.76454,19485.39082,62.95335138,57.59837203,-392.8756345,-50,0.112774406,-70.99360703,-70.46969953,64.36938397,54.63199865,-98.89347913,-153.5254778,220.3081246,-448.1705582,-668.4786827,25.86564245,-334.0745742,-359.9402166,29.78295635,20.84578907,-141.61382,4.518775263,174.4514423,-1.974498355,-0.721962284,-0.007219623,0.992780377,99.27803772,14.76515024,31.47874581,36.21877109,32.93064523,31.47874581,100,66.66666667,-0.114882773,34.60839076,-64.5753904,275.7565178,1.41605941,211.61548,-1890966.386,-254768.1989,19459.32891,19457.07691,19462.55571,19465.29512,48.84283987,-9.397362689,-216.8472782,246.8987872,-0.16328055,0.582160396,1,19612.74177,20700.79309,19450.90375,19540.67242,19476.35389,19679.56098,19323.16235,19323.16235,50,0,3014146.393
19407.38446,19550.52899,19323.21915,19540.30256,93707.3615,1,19546.64875,19462.69428,19378.7398,19317.42798,19575.80129,19547.67913,19522.77595,19388.9141,19407.32342,19497.14137,19485.3415,63.13065833,58.53451559,-354.1523564,-42.85714286,0.584744154,-58.63950775,-54.77343933,65.43564869,63.64917234,-73.96401235,-137.6131847,223.7161588,-392.1704206,-615.8865794,41.00761479,-311.4766719,-352.4842867,34.97142317,20.33860711,-35.53944,4.249330581,161.990625,-1.784275533,-0.18154744,-0.001815474,0.998184526,99.81845256,22.61328034,37.2983071,34.50672716,54.37048505,37.2983071,100,100,-0.120090132,36.07553706,-51.10842491,272.2960408,1.393509849,227.30984,-1805690.615,-204539.7811,19455.35879,19436.87407,19471.35023,19488.58832,49.07011123,-5.011589092,-183.106804,297.6756416,-0.087357239,0.64263265,1,19603.08321,20670.59616,19463.99044,19522.77595,19479.65166,19674.40642,19722.48616,-19722.48616,42.85714286,0,3107853.755
19487.02205,19636.40454,19411.02708,19650.02664,93115.62549,1,19669.85904,19506.34427,19342.8295,19367.19904,19545.82832,19515.07635,19517.55106,19355.2035,19482.81877,19484.52624,19502.30826,62.23409729,58.9228204,-310.3005505,-35.71428571,0.723251518,64.38270121,-33.092302,50.57880373,77.14936585,-41.17647739,-118.3258432,215.0473491,-348.621507,-563.6688561,59.66115187,-281.9756527,-341.6368045,40.56360094,19.12118653,108.74361,6.275729975,236.2954161,-1.566574734,0.556481424,0.005564814,1.005564814,100.5564814,33.453849,58.64326777,42.47344023,88.62867303,58.64326777,100,100,-0.124594688,42.26834879,-27.5193233,268.9447136,1.368673532,225.37746,-1701318.936,-132188.0959,19546.12008,19523.71581,19565.81942,19586.87123,49.25330133,-0.483542216,-138.5090082,368.7181767,-0.008439304,0.701114111,1,19609.34234,20641.27549,19468.16622,19517.55106,19488.17041,19669.75052,19714.50082,-19714.50082,35.71428571,0,3200969.38
19659.79748,19798.11228,19587.13015,19793.00308,98340.8599,1,19836.84902,19579.25939,19321.66977,19445.19593,19610.71527,19506.52066,19526.82063,19332.36379,19591.77398,19482.99519,19539.0352,59.74458635,58.50876783,-260.4791281,-28.57142857,0.631359632,241.0247626,-11.22752236,27.38094414,94.10399916,-0.695844279,-94.79984344,226.5892763,-282.7080741,-509.2973503,81.86689698,-244.8850172,-326.7519142,46.84889663,18.03299067,282.6731,10.28049184,381.1249121,-1.317157301,1.44883813,0.014488381,1.014488381,101.4488381,44.38623882,80.64109832,58.86089106,98.92413689,80.64109832,100,100,-0.128255218,51.24594258,-0.876088262,264.8045291,1.337869387,210.98213,-1607740.974,-60797.7734,19709.51075,19692.62122,19726.08184,19742.81215,49.40077334,4.182224413,-87.02067784,472.3938652,0.072928784,0.7567923,1,19633.83043,20612.75857,19480.50427,19526.82063,19503.41204,19665.59206,19323.21915,19323.21915,28.57142857,0,3299310.24
19873.77669,19995.79436,19801.81988,19951.81005,107264.6683,1,20027.77846,19681.73113,19335.6838,19549.48879,19690.11876,19605.3617,19550.86941,19322.13265,19730.16594,19494.7371,19595.70045,55.89869765,57.40785936,-204.2769796,78.57142857,0.402286734,292.3221346,7.039943718,5.902144561,111.6339847,44.74263746,-66.89134726,280.5799303,-166.5747469,-447.1546772,106.3572132,-201.0570259,-307.414239,54.02268798,17.02978565,470.87517,15.13157562,551.5837841,-1.034111491,2.417107664,0.024171077,1.024171077,102.4171077,53.51997186,93.67104115,77.65180241,93.46031353,93.67104115,100,100,-0.130943408,59.22227923,-5.632765127,260.3750113,1.305019498,202.79128,-1549121.492,-7413.917986,19905.80025,19898.80712,19916.47476,19925.30859,49.5193673,6.211120253,-20.07260113,659.5733172,0.108192303,0.779459565,1,19676.22772,20590.89357,19538.24701,19550.86941,19529.19853,19661.67019,19332.71701,19332.71701,21.42857143,100,3406574.909
20084.85321,20194.41964,20014.09842,20120.55737,118807.5217,1,20226.02937,19811.13994,19396.25051,19676.97603,19774.49242,19704.67434,19589.77765,19326.1467,19892.70707,19522.11258,19671.65885,52.65156254,56.59230073,-141.460394,85.71428571,0.198003097,245.7268818,21.74680889,10.43880615,127.5059903,92.4911406,-35.01484969,372.3144214,0.450912608,-371.8635088,131.7756947,-151.6793271,-283.4550218,62.17561712,15.89081758,665.06328,19.59512649,710.8102224,-0.716549039,3.418382884,0.034183829,1.034183829,103.4183829,60.87340445,94.63541107,89.64918351,91.52178278,94.63541107,100,100,-0.132550738,66.03579213,-7.540885971,259.1060526,1.287767768,242.60959,-1527644.648,21932.46587,20103.48216,20104.25903,20109.69181,20112.4082,49.61465542,11.19703473,79.7240001,930.4472843,0.194183583,0.830955678,1,19735.47167,20569.83218,19658.90846,19589.77765,19824.87795,19702.47213,19359.24011,19359.24011,14.28571429,100,3525382.43
20246.51994,20357.2961,20180.4977,20291.27503,131491.6572,1,20417.01102,19961.33443,19505.65785,19823.10873,19859.85124,19786.11257,19643.3485,19345.73344,20072.4978,19567.33161,19765.19183,50.40353926,56.23824983,-72.01151474,92.85714286,0.25314194,203.0515681,33.2518735,21.17923654,139.84932,139.7968003,-0.052519698,478.7188904,198.3962305,-280.3226599,156.6308,-98.34589457,-254.9766946,71.25456153,14.84730871,851.2985,22.82628911,822.9145236,-0.364800355,4.379112797,0.043791128,1.043791128,104.3791128,66.62593675,92.66836965,93.65827395,93.02301263,92.66836965,100,100,-0.132996703,70.4794103,-5.779321878,257.5083867,1.269059664,236.73873,-1494357.725,42535.23799,20268.89719,20268.8969,20276.35628,20280.08597,49.69116259,16.28842482,225.1004911,1243.06795,0.280472799,0.877049129,1,19809.57879,20548.97968,19834.78177,19643.3485,19868.3299,19710.19822,19409.35088,19409.35088,7.142857143,100,3656874.087
20361.90344,20483.42669,20302.01196,20448.67859,143872.9402,1,20588.03312,20121.06482,19654.09653,19980.36958,19938.55303,19869.90278,19710.3734,19381.66323,20258.94798,19631.78272,19872.56918,48.82796427,56.09455584,3.244650641,100,0.47832472,173.9412388,41.75479156,28.34548949,146.4418015,182.9997321,36.55793067,569.7119453,397.0060054,-172.7059399,178.9411205,-43.50082491,-222.4419454,81.00874678,14.04134038,1016.9019,25.15044331,890.2655048,0.0164307,5.233190543,0.052331905,1.052331905,105.2331905,70.87739578,93.55598078,93.6199205,96.12314692,93.55598078,100,100,-0.132244828,72.06244938,-2.831845601,252.8400491,1.236461554,192.15166,-1405599.508,75338.05582,20399.00517,20392.71933,20411.37241,20420.69896,49.75255371,21.44111758,423.5647006,1499.418564,0.365544851,0.916649799,0,19894.79209,20527.64743,20039.28871,19710.3734,19920.99231,19719.76223,19485.1865,19485.1865,0,100,3800747.028
20445.90535,20580.21472,20390.96791,20581.21483,155078.3144,1,20728.09093,20278.70717,19829.32341,20139.80224,20004.82115,19951.71694,19788.96483,19433.9433,20440.09186,19715.47899,19988.68137,47.72260672,55.86691592,82.50675115,100,0.714989489,148.8763831,47.78620315,33.35295858,145.5894606,218.5447564,72.95529581,621.0385459,568.3693443,-52.66920155,196.7245574,10.05071339,-186.673844,80.81866235,13.27691263,1152.78737,26.56555403,923.4631416,0.417473941,5.933508373,0.059335084,1.059335084,105.9335084,73.89310158,96.42488106,94.2164105,100.1284836,96.42488106,100,100,-0.130310661,72.79030197,0.079563526,248.2976749,1.206428663,189.24681,-1248882.113,131773.1019,20499.5757,20485.59131,20517.46582,20533.40307,49.8017908,26.6158696,655.2581857,1551.362824,0.448006731,0.948963403,0,19986.31512,20505.07255,20243.7275,19788.96483,19967.33165,19728.45036,19585.01052,19585.01052,0,100,3955825.342
20519.19172,20662.40042,20463.79382,20669.8964,163099.694,1,20817.76838,20422.32444,20026.88051,20289.47307,20049.16193,19992.80979,19875.70785,19501.58707,20600.44719,19816.32709,20106.13891,46.98214932,55.44073315,163.3324848,57.14285714,0.758810029,130.3766761,51.4117493,37.35620302,135.3285016,242.1159228,106.7874212,620.5354306,694.8708274,74.33539686,207.6186552,58.6936576,-148.9249976,80.83040181,12.50735166,1230.44504,27.42430084,939.6871886,0.82550855,6.32962843,0.063296284,1.063296284,106.3296284,75.70587465,99.13595958,96.37227381,101.1562482,99.13595958,100,100,-0.127277482,73.90418605,0.559743492,244.7483124,1.184080982,198.6066,-1073470.723,198693.5083,20578.82059,20563.09712,20598.69688,20616.49676,49.84126369,31.77365333,873.1977805,1352.325149,0.526564928,0.973473796,0,20077.45929,20481.75531,20418.81614,19875.70785,20002.62807,19735.33762,19704.43502,19704.43502,42.85714286,100,4118925.036
20601.79012,20743.85282,20536.39527,20696.16827,165974.6426,1,20838.28728,20537.44662,20236.60597,20415.19436,20062.29787,20033.53599,19965.43583,19582.40372,20722.16845,19929.82934,20215.53363,46.56416143,54.97561231,242.6582419,64.28571429,0.454927526,115.2722704,52.46479171,41.13031888,113.9174202,249.1841965,135.2667763,561.5401004,764.381237,202.8411366,209.147448,98.24925909,-110.8981889,81.01368012,11.74175637,1222.65495,28.1489179,954.0190752,1.224804378,6.278553489,0.062785535,1.062785535,106.2785535,76.23239585,97.60678205,97.7225409,91.53561434,97.60678205,100,100,-0.123307983,74.09526965,-3.356569044,242.0846865,1.169707761,207.45755,-983795.3148,236540.0763,20644.55162,20640.12405,20658.80545,20668.14616,49.87289775,36.8697748,1043.309327,973.9972079,0.599998285,0.98994919,0,20159.95382,20457.02221,20538.09601,19965.43583,20037.30508,19742.88681,19838.55018,19838.55018,35.71428571,100,4284899.679
