Open,High,Low,Close,Volume,trend,BOLLU,BOLLM,BOLLL,DEMA,MIDPOINT,MIDPRICE],SMA,T3,TEMA,TRIMA,WMA,ADX,ADXR,APO,AROONOSC,BOP,CCI,CMO,DX,MACD,MACDSIG,MACDHIST,MACDEXT,MACDEXTSIG,MACDEXTHIST,MACDFIX,MACDFIXSIG,MACDFIXHIST,MFI,MINUS_DI,MOM,PLUS_DI,PLUS_DM,PPO,ROC,ROCP,ROCR,ROCR100,RSI,STOH,STOL,STOCHFH,STOCHFL,STOKH,STOKL,TRIX,ULTOSC,WILLR,ATR,NATR,TRANGE,AD,ADOSC,AVGPRICE,MEDPRICE,TYPPRICE,WCLPRICE,HT_DCPERIOD,HT_DCPHASE,INPHASOR,QUADTATURE,SINE,LEADSINE,HT_TRENDMODE,EMA,HT_TRENDLINE,KAMA,MA,MAMA,FAMA,SAR,SAREXT,AROONDOWN,AROONUP,OBV
7031.355963,7204.256461,6995.491754,7150.579057,482085942.9,1,7259.130568,6982.926634,6706.7227,6830.648089,6927.153254,6963.17819,6933.983774,6889.785934,6926.150542,6845.898729,6916.366794,58.55797565,53.28920966,-430.704617,-57.14285714,0.571088359,71.16474858,-14.31808714,25.90091677,104.8714717,-19.15279348,-124.0242652,170.56854,-548.7684311,-719.336971,47.94704812,-246.1521501,-294.0991983,43.28734233,18.66575384,142.692846,10.98574405,374.1515654,-5.879706247,2.03617527,0.020361753,1.020361753,102.0361753,42.84095643,90.87945394,84.35497927,91.09351633,90.87945394,100,100,-0.350930502,55.34820377,-28.08084585,243.4049581,3.403989469,208.764707,-362497725.9,202622266.4,7095.420809,7099.874108,7116.775757,7125.226582,43.78892661,-11.54960275,-323.076219,1492.902205,-0.200216211,0.551214858,1,7048.052311,7679.700527,6808.66494,6933.983774,6809.366086,7042.069991,6630.928554,6630.928554,57.14285714,0,-5808088012
7145.900019,7268.815759,7090.915165,7202.564719,563551506.3,1,7289.254594,7069.620419,6849.986245,6898.09174,6925.767153,6929.651726,6933.78576,6854.60792,7021.45693,6845.223405,6952.177587,55.64608068,52.89519417,-384.74891,-50,0.318518892,104.3577977,-8.754770859,17.79144607,107.8118603,10.74056023,-97.0713001,184.1246429,-504.7409186,-688.8655615,67.64847739,-214.1509977,-281.7994751,50.79707163,17.6716731,293.958447,12.33334626,411.9857516,-5.277912026,4.254960196,0.042549602,1.042549602,104.2549602,45.62261457,90.52121626,89.69383779,88.41926125,90.52121626,100,100,-0.355242914,58.22585141,-15.36246048,238.7260749,3.314459283,177.900594,-218684822.5,289380779.8,7177.048916,7179.865462,7187.431881,7191.215091,44.22696266,-8.602447022,-23.56920096,1848.692077,-0.149577572,0.59338451,1,7068.653965,7667.156754,6810.381809,6933.78576,6829.026018,7036.743892,6688.261345,6688.261345,50,0,-5244536506
7250.537247,7343.763214,7174.819013,7262.266627,433165546.9,1,7317.772584,7143.939336,6970.106087,6969.021411,6955.618107,6939.729714,6942.833489,6832.394709,7115.037271,6864.906241,6995.975036,52.31513694,52.26505266,-327.3872992,57.14285714,0.069427538,128.768385,-2.580670952,9.012868373,106.6239508,36.20863836,-70.41531241,201.609871,-445.0440028,-646.6538738,84.35834449,-182.1032498,-266.4615943,57.33487559,16.75888131,463.521144,13.98772973,457.5056529,-4.513426638,6.817745203,0.068177452,1.068177452,106.8177452,48.70966452,88.12465099,89.84177373,84.86117539,88.12465099,100,100,-0.357968985,59.84231528,-10.08537496,233.7416554,3.218577166,168.944201,-203426649.4,303420428.5,7257.846525,7259.291113,7260.282951,7260.77887,44.84277045,-5.59299762,302.5510182,1733.128105,-0.097461268,0.634824948,1,7094.468987,7654.568954,6818.478931,6942.833489,7045.646322,7038.9695,6757.927874,6757.927874,42.85714286,100,-4811370959
7349.029363,7440.977584,7255.804708,7346.564132,516416905.9,1,7386.63859,7211.114547,7035.590504,7048.491435,6997.76686,6988.336899,6962.09792,6823.152593,7214.78154,6903.062108,7049.805789,48.66875484,51.46208899,-262.0239122,64.28571429,-0.013313132,144.513656,5.570918415,1.265787579,105.233049,61.12599883,-44.10705016,237.8410962,-353.9812553,-591.8223515,99.78426676,-148.5347336,-248.3190003,63.44531292,15.79581778,646.006493,16.20082734,522.0410477,-3.626747119,9.641085531,0.096410855,1.096410855,109.6410855,52.78545921,85.23546322,87.96044349,82.42595303,85.23546322,100,100,-0.358992709,59.98717668,-10.42918313,230.2724568,3.13442383,185.172876,-213617136.6,278337818.1,7348.093947,7348.391146,7347.782141,7347.477639,45.51322057,-2.492722511,557.7089455,1111.662408,-0.043492492,0.675683848,1,7128.081673,7643.947209,6841.504367,6962.09792,7060.692213,7039.512567,6839.944822,6839.944822,35.71428571,100,-4294954053
7442.340342,7546.64132,7332.108308,7442.279125,592682917.5,1,7488.354284,7280.850732,7073.34718,7137.303721,7045.624356,7041.168767,6993.125986,6826.786699,7322.085199,6956.563928,7113.829949,45.9838187,51.14605985,-189.8148276,71.42857143,-0.00028535,143.4167477,13.93385922,11.07964878,104.1823139,86.12084221,-18.06147169,317.43148,-206.2356044,-523.6670844,114.2537447,-113.2918475,-227.5455922,72.20821692,14.73904708,793.309538,18.41207498,590.4161374,-2.634055239,11.93131549,0.119313155,1.119313155,111.9313155,56.96692961,82.78392035,85.38134486,81.06463264,82.78392035,100,100,-0.35819611,58.73859837,-10.32323064,229.1482108,3.079005865,214.533012,-197569857.9,247879264.5,7440.842274,7439.374814,7440.342918,7440.82697,46.16870928,0.848160191,641.875246,312.4440977,0.014802647,0.717496359,1,7169.974666,7630.321591,6892.563634,6993.125986,7079.771559,7040.519042,6936.110064,6936.110064,28.57142857,100,-3702271135
7459.417098,7642.40032,7333.543951,7529.710763,559427710,1,7593.378726,7356.677073,7119.97542,7231.194165,7089.340175,7089.048267,7037.490592,6842.964584,7431.140325,7021.42712,7185.374586,44.05232389,51.20912755,-107.7465594,78.57142857,0.22759338,129.4841426,20.83118483,18.94289141,101.6264021,108.9715309,7.345128834,437.574414,-2.529524701,-440.1039387,126.7499285,-77.75022211,-204.5001506,80.24720388,13.35390581,851.133718,19.59547036,644.0025562,-1.49789252,12.74423747,0.127442375,1.127442375,112.7442375,60.41559242,81.01891747,83.01276702,79.56616674,81.01891747,100,100,-0.355525945,58.11970487,-10.18244681,234.8416507,3.11886682,308.856369,-46368541.43,260993978.3,7491.268033,7487.972136,7501.885011,7508.841449,45.57334651,5.109869792,608.3492023,-188.9721576,0.089065874,0.767275637,1,7217.939479,7614.150059,6990.708227,7037.490592,7102.268519,7042.062779,7046.00569,7046.00569,21.42857143,100,-3142843425
7445.161618,7729.913258,7325.686937,7611.711698,478579881.9,1,7688.060283,7438.506469,7188.952655,7327.432403,7130.340642,7132.804736,7095.559607,6871.092835,7538.622982,7093.719449,7261.9374,42.72234524,51.55786891,-18.07479491,85.71428571,0.412021858,119.7113751,26.75954153,25.43262278,97.16848848,128.8057394,31.63725095,536.4211524,194.0385747,-342.3825777,136.8394006,-42.78085906,-179.6202596,87.1197832,11.79196823,842.615907,19.83571849,685.5153116,-0.251606083,12.4479832,0.124479832,1.124479832,112.4479832,63.37977076,79.77894565,81.19392783,78.70603757,79.77894565,100,100,-0.350974711,59.25520266,-9.897828916,246.9405557,3.244218455,404.226321,152324130.3,305852758.8,7528.118378,7527.800097,7555.770631,7569.755898,44.20819292,11.4364757,533.1560385,-323.0518398,0.198281362,0.833273373,0,7270.442442,7591.521645,7148.787625,7095.559607,7127.740678,7044.204726,7165.284616,7165.284616,14.28571429,100,-2664263543
7712.948566,7796.455035,7569.737305,7676.80612,461373098.2,1,7756.708271,7521.414368,7286.120464,7420.973146,7162.887854,7166.075624,7165.291642,6910.219322,7638.116044,7170.143464,7339.436935,41.81507162,52.07854606,69.70539265,92.85714286,-0.159416054,127.9787702,31.16603014,30.02051461,89.66262881,143.715537,54.05290816,567.1910942,331.522107,-235.6689872,143.5901319,-9.922831049,-153.5129629,93.51164596,11.01385919,786.134074,20.46353487,703.0917092,0.970939079,11.40867057,0.114086706,1.114086706,111.4086706,65.58301507,78.71388329,79.8372488,77.86944555,78.71388329,100,100,-0.344611897,57.76684605,-9.490230242,245.4960681,3.197893294,226.71773,126723487.1,288253622.6,7688.986756,7683.09617,7680.999487,7679.951145,42.39105266,21.25639436,473.5839016,-166.2071309,0.362542051,0.915356421,0,7324.624265,7560.437185,7344.690721,7165.291642,7402.273399,7133.721895,7278.210344,7278.210344,7.142857143,100,-2202890445
7601.47546,7845.122833,7583.12099,7727.601205,468620882.1,1,7801.791482,7597.621782,7393.452082,7508.423111,7203.089125,7191.855711,7242.336757,6959.045113,7725.837369,7247.907033,7414.411544,41.20364292,52.64099647,148.6698254,100,0.481392587,118.660296,34.47876206,33.25506984,79.24410512,153.1080396,73.86393444,550.2056375,427.0139603,-123.1916772,146.6774012,19.8330567,-126.8443445,100,10.17802306,716.91313,20.32024261,701.5386708,2.070586257,10.22600239,0.102260024,1.102260024,110.2260024,67.23938103,77.98354208,78.82545701,77.37514313,77.98354208,100,100,-0.336562695,57.69562883,-8.994913722,246.675052,3.192129686,262.001843,174942067.1,270191376.7,7689.330122,7714.121912,7718.615009,7720.861558,40.3306455,33.35664986,475.7012126,10.91352993,0.549848934,0.979422833,1,7378.354524,7525.054265,7514.873159,7242.336757,7564.937302,7241.525746,7325.686937,7325.686937,0,100,-1734269563
7774.830268,7921.721117,7691.300699,7808.437111,441142518.7,1,7861.859161,7670.853379,7479.847598,7598.12341,7288.766451,7261.649866,7323.041048,7016.408826,7814.590927,7325.538019,7489.891591,40.98225651,52.93910994,217.5196816,100,0.145850109,121.6078376,39.47120176,38.10423306,71.08043888,162.714483,91.63404416,514.5441757,508.8676146,-5.676561032,148.8490715,49.0681945,-99.78087698,100,9.4955243,714.838911,21.18678168,728.0270498,3.026270591,10.07723994,0.100772399,1.100772399,110.0772399,69.73560088,78.74609837,78.48117458,80.99370643,78.74609837,100,100,-0.32685021,57.62558241,-8.581195268,245.5140068,3.144214435,230.420418,182317542.3,240586165.7,7799.072299,7806.510908,7807.152976,7807.47401,38.16288245,50.73110144,497.5512922,44.68875947,0.774183909,0.99500151,1,7435.698869,7479.418171,7645.346026,7323.041048,7686.687206,7352.816111,7429.574116,7429.574116,0,100,-1293127044
