0,1
6.17E-02,8.86E-01
6.17E-02,8.86E-01
6.17E-02,8.86E-01
4.94E-02,8.60E-01
6.17E-02,8.86E-01
4.94E-02,8.60E-01
7.41E-02,8.96E-01
6.17E-02,8.86E-01
8.64E-02,9.00E-01
6.17E-02,8.86E-01
6.17E-02,8.86E-01
6.17E-02,8.86E-01
6.17E-02,8.86E-01
7.41E-02,8.96E-01
6.17E-02,8.86E-01
8.64E-02,9.00E-01
6.17E-02,8.86E-01
7.41E-02,8.96E-01
6.17E-02,8.86E-01
6.17E-02,8.86E-01
