,0,1,2,3,4,5,6,7,8
0,2.0,1.0,123.0,97.0,109.0,0.0,0.0,0.0,0.673407482305359
1,2.0,2.0,70.0,64.0,35.0,81.0,0.0,0.0,0.7512639029322548
2,2.0,2.0,98.0,40.0,52.0,62.0,0.0,0.0,0.7957532861476239
3,1.0,2.0,126.0,97.0,60.0,0.0,0.0,0.0,0.8129423660262892
4,1.0,1.0,50.0,117.0,0.0,0.0,0.0,0.0,0.78159757330637
5,1.0,2.0,37.0,64.0,108.0,0.0,0.0,0.0,0.8149646107178968
6,1.0,2.0,95.0,66.0,67.0,0.0,0.0,0.0,0.8159757330637007
7,2.0,1.0,52.0,70.0,106.0,0.0,0.0,0.0,0.8088978766430738
8,2.0,2.0,82.0,90.0,44.0,111.0,0.0,0.0,0.7947421638018201
9,1.0,1.0,63.0,56.0,0.0,0.0,0.0,0.0,0.7694641051567239
10,2.0,2.0,60.0,50.0,32.0,47.0,0.0,0.0,0.7694641051567239
11,1.0,2.0,41.0,95.0,46.0,0.0,0.0,0.0,0.7977755308392316
12,2.0,1.0,78.0,82.0,74.0,0.0,0.0,0.0,0.7977755308392316
13,2.0,1.0,64.0,60.0,91.0,0.0,0.0,0.0,0.8119312436804853
14,1.0,1.0,112.0,125.0,0.0,0.0,0.0,0.0,0.8119312436804853
15,1.0,1.0,107.0,33.0,0.0,0.0,0.0,0.0,0.8159757330637007
16,1.0,1.0,113.0,85.0,0.0,0.0,0.0,0.0,0.813953488372093
17,2.0,2.0,114.0,123.0,91.0,100.0,0.0,0.0,0.7714863498483316
18,2.0,1.0,43.0,122.0,100.0,0.0,0.0,0.0,0.8099089989888777
19,2.0,1.0,120.0,70.0,63.0,0.0,0.0,0.0,0.7977755308392316
20,2.0,2.0,103.0,76.0,127.0,46.0,0.0,0.0,0.7542972699696663
21,2.0,1.0,91.0,126.0,122.0,0.0,0.0,0.0,0.7836198179979778
22,1.0,1.0,81.0,73.0,0.0,0.0,0.0,0.0,0.8119312436804853
23,2.0,1.0,71.0,76.0,49.0,0.0,0.0,0.0,0.7775530839231547
24,2.0,2.0,110.0,61.0,74.0,89.0,0.0,0.0,0.8048533872598584
25,2.0,2.0,92.0,33.0,95.0,39.0,0.0,0.0,0.8028311425682507
26,1.0,1.0,100.0,59.0,0.0,0.0,0.0,0.0,0.7896865520728008
27,2.0,2.0,90.0,102.0,85.0,104.0,0.0,0.0,0.7866531850353893
28,2.0,2.0,55.0,100.0,89.0,39.0,0.0,0.0,0.80788675429727
29,1.0,1.0,91.0,97.0,0.0,0.0,0.0,0.0,0.8018200202224469
30,2.0,1.0,127.0,94.0,69.0,0.0,0.0,0.0,0.8028311425682507
31,1.0,2.0,117.0,50.0,36.0,0.0,0.0,0.0,0.8119312436804853
32,2.0,2.0,44.0,109.0,37.0,63.0,0.0,0.0,0.7906976744186046
33,2.0,1.0,92.0,91.0,35.0,0.0,0.0,0.0,0.7704752275025278
34,2.0,1.0,83.0,115.0,34.0,0.0,0.0,0.0,0.7957532861476239
35,2.0,2.0,123.0,51.0,116.0,74.0,0.0,0.0,0.8088978766430738
36,1.0,1.0,117.0,121.0,0.0,0.0,0.0,0.0,0.8119312436804853
37,1.0,1.0,114.0,105.0,0.0,0.0,0.0,0.0,0.8129423660262892
38,1.0,2.0,107.0,90.0,71.0,0.0,0.0,0.0,0.8099089989888777
39,1.0,1.0,85.0,97.0,0.0,0.0,0.0,0.0,0.813953488372093
40,2.0,1.0,60.0,78.0,98.0,0.0,0.0,0.0,0.7704752275025278
41,2.0,2.0,33.0,78.0,52.0,84.0,0.0,0.0,0.8088978766430738
42,1.0,2.0,50.0,33.0,87.0,0.0,0.0,0.0,0.7583417593528817
43,2.0,2.0,62.0,102.0,78.0,53.0,0.0,0.0,0.7967644084934277
44,2.0,1.0,99.0,75.0,125.0,0.0,0.0,0.0,0.775530839231547
