,0,1,2,3,4,5,6,7,8
0,2.0,2.0,103.0,112.0,47.0,59.0,0.0,0.0,0.5880566801619433
1,1.0,1.0,84.0,73.0,0.0,0.0,0.0,0.0,0.5394736842105263
2,2.0,1.0,57.0,121.0,121.0,0.0,0.0,0.0,0.638663967611336
3,1.0,2.0,115.0,55.0,113.0,0.0,0.0,0.0,0.6518218623481782
4,1.0,1.0,95.0,47.0,0.0,0.0,0.0,0.0,0.6467611336032388
5,1.0,1.0,70.0,109.0,0.0,0.0,0.0,0.0,0.6325910931174089
6,1.0,1.0,105.0,118.0,0.0,0.0,0.0,0.0,0.638663967611336
7,1.0,2.0,85.0,60.0,122.0,0.0,0.0,0.0,0.5678137651821862
8,1.0,2.0,66.0,65.0,115.0,0.0,0.0,0.0,0.555668016194332
9,2.0,1.0,116.0,40.0,106.0,0.0,0.0,0.0,0.6194331983805668
10,1.0,1.0,45.0,41.0,0.0,0.0,0.0,0.0,0.6103238866396761
11,2.0,1.0,72.0,103.0,117.0,0.0,0.0,0.0,0.6376518218623481
12,2.0,2.0,109.0,43.0,46.0,78.0,0.0,0.0,0.652834008097166
13,2.0,1.0,71.0,82.0,41.0,0.0,0.0,0.0,0.5546558704453441
14,1.0,1.0,94.0,66.0,0.0,0.0,0.0,0.0,0.6427125506072875
15,1.0,1.0,91.0,64.0,0.0,0.0,0.0,0.0,0.521255060728745
16,1.0,1.0,119.0,118.0,0.0,0.0,0.0,0.0,0.6427125506072875
17,2.0,2.0,92.0,74.0,58.0,116.0,0.0,0.0,0.5222672064777328
18,2.0,2.0,34.0,93.0,53.0,71.0,0.0,0.0,0.6123481781376519
19,1.0,1.0,110.0,108.0,0.0,0.0,0.0,0.0,0.645748987854251
20,1.0,2.0,86.0,85.0,77.0,0.0,0.0,0.0,0.6265182186234818
21,1.0,1.0,90.0,55.0,0.0,0.0,0.0,0.0,0.6406882591093117
22,2.0,1.0,40.0,35.0,69.0,0.0,0.0,0.0,0.52834008097166
23,2.0,1.0,44.0,116.0,124.0,0.0,0.0,0.0,0.6417004048582996
24,1.0,2.0,119.0,111.0,122.0,0.0,0.0,0.0,0.5941295546558705
25,2.0,2.0,106.0,108.0,50.0,127.0,0.0,0.0,0.645748987854251
26,2.0,2.0,70.0,104.0,75.0,88.0,0.0,0.0,0.6487854251012146
27,2.0,1.0,70.0,40.0,99.0,0.0,0.0,0.0,0.5597165991902834
28,2.0,2.0,110.0,68.0,61.0,105.0,0.0,0.0,0.6447368421052632
29,1.0,1.0,42.0,32.0,0.0,0.0,0.0,0.0,0.5394736842105263
30,1.0,2.0,48.0,96.0,68.0,0.0,0.0,0.0,0.645748987854251
31,2.0,1.0,73.0,32.0,103.0,0.0,0.0,0.0,0.5678137651821862
32,2.0,1.0,50.0,117.0,111.0,0.0,0.0,0.0,0.6508097165991903
33,2.0,2.0,112.0,107.0,103.0,86.0,0.0,0.0,0.6497975708502024
34,1.0,1.0,39.0,89.0,0.0,0.0,0.0,0.0,0.6508097165991903
35,2.0,2.0,63.0,59.0,60.0,69.0,0.0,0.0,0.5576923076923077
36,1.0,2.0,56.0,80.0,107.0,0.0,0.0,0.0,0.6305668016194332
37,2.0,1.0,51.0,92.0,73.0,0.0,0.0,0.0,0.5435222672064778
38,1.0,2.0,60.0,112.0,36.0,0.0,0.0,0.0,0.5566801619433198
39,2.0,1.0,110.0,125.0,102.0,0.0,0.0,0.0,0.5404858299595142
