,0,1,2,3,4,5,6,7,8
0,1.0,1.0,77.0,105.0,0.0,0.0,0.0,0.0,0.8076923076923077
1,1.0,1.0,38.0,44.0,0.0,0.0,0.0,0.0,0.6875
2,1.0,2.0,61.0,90.0,74.0,0.0,0.0,0.0,0.8285256410256411
3,2.0,2.0,33.0,51.0,78.0,97.0,0.0,0.0,0.7403846153846154
4,1.0,1.0,42.0,66.0,0.0,0.0,0.0,0.0,0.6778846153846154
5,2.0,2.0,71.0,87.0,93.0,59.0,0.0,0.0,0.8157051282051282
6,1.0,1.0,46.0,78.0,0.0,0.0,0.0,0.0,0.8221153846153846
7,1.0,2.0,50.0,85.0,108.0,0.0,0.0,0.0,0.8173076923076923
8,2.0,1.0,108.0,124.0,70.0,0.0,0.0,0.0,0.8173076923076923
9,2.0,2.0,45.0,119.0,42.0,33.0,0.0,0.0,0.8108974358974359
10,1.0,1.0,32.0,109.0,0.0,0.0,0.0,0.0,0.7724358974358975
11,1.0,2.0,120.0,32.0,75.0,0.0,0.0,0.0,0.8269230769230769
12,2.0,1.0,125.0,61.0,123.0,0.0,0.0,0.0,0.8237179487179487
13,1.0,2.0,116.0,63.0,106.0,0.0,0.0,0.0,0.6907051282051282
14,2.0,1.0,122.0,67.0,41.0,0.0,0.0,0.0,0.6298076923076923
15,2.0,1.0,117.0,79.0,72.0,0.0,0.0,0.0,0.8157051282051282
16,1.0,1.0,90.0,82.0,0.0,0.0,0.0,0.0,0.8301282051282052
17,2.0,2.0,119.0,45.0,76.0,93.0,0.0,0.0,0.7115384615384616
18,1.0,2.0,36.0,112.0,37.0,0.0,0.0,0.0,0.7532051282051282
19,1.0,2.0,86.0,38.0,101.0,0.0,0.0,0.0,0.8301282051282052
20,1.0,2.0,48.0,65.0,101.0,0.0,0.0,0.0,0.8317307692307693
21,2.0,2.0,44.0,97.0,96.0,101.0,0.0,0.0,0.7772435897435898
22,1.0,1.0,89.0,104.0,0.0,0.0,0.0,0.0,0.7307692307692307
23,1.0,2.0,81.0,64.0,52.0,0.0,0.0,0.0,0.8060897435897436
24,1.0,1.0,126.0,34.0,0.0,0.0,0.0,0.0,0.8141025641025641
25,2.0,1.0,96.0,89.0,36.0,0.0,0.0,0.0,0.8221153846153846
26,1.0,2.0,85.0,52.0,36.0,0.0,0.0,0.0,0.8205128205128205
27,2.0,2.0,52.0,39.0,64.0,123.0,0.0,0.0,0.7644230769230769
28,2.0,1.0,94.0,126.0,32.0,0.0,0.0,0.0,0.8189102564102564
29,1.0,1.0,103.0,117.0,0.0,0.0,0.0,0.0,0.8301282051282052
30,1.0,2.0,43.0,113.0,118.0,0.0,0.0,0.0,0.8189102564102564
31,2.0,1.0,125.0,82.0,86.0,0.0,0.0,0.0,0.8173076923076923
32,1.0,2.0,47.0,90.0,84.0,0.0,0.0,0.0,0.7580128205128205
