0,1
4.94E-02,9.05E-01
1.23E-02,8.93E-01
0.00E+00,0.00E+00
1.23E-02,8.93E-01
4.94E-02,9.05E-01
1.23E-02,8.93E-01
4.94E-02,9.05E-01
0.00E+00,0.00E+00
0.00E+00,0.00E+00
0.00E+00,0.00E+00
1.23E-02,8.93E-01
1.23E-02,8.93E-01
1.23E-02,8.93E-01
0.00E+00,0.00E+00
4.94E-02,9.05E-01
4.94E-02,9.05E-01
4.94E-02,9.05E-01
0.00E+00,0.00E+00
1.23E-02,8.93E-01
4.94E-02,9.05E-01
