0,1
1.48E-01,8.93E-01
1.48E-01,8.93E-01
3.70E-02,8.63E-01
6.17E-02,8.76E-01
1.23E-02,5.79E-01
1.48E-01,8.93E-01
1.23E-02,5.79E-01
6.17E-02,8.76E-01
6.17E-02,8.76E-01
2.47E-02,7.99E-01
1.23E-02,5.79E-01
6.17E-02,8.76E-01
1.23E-02,5.79E-01
2.47E-02,7.99E-01
9.88E-02,8.86E-01
2.47E-02,7.99E-01
8.64E-02,8.80E-01
9.88E-02,8.86E-01
6.17E-02,8.76E-01
8.64E-02,8.80E-01
