,0
0,0.8102766798418972
1,0.8102766798418972
2,0.8102766798418972
3,0.8102766798418972
4,0.8102766798418972
5,0.8102766798418972
6,0.8102766798418972
7,0.8102766798418972
8,0.8102766798418972
9,0.8102766798418972
10,0.8102766798418972
11,0.8102766798418972
12,0.8102766798418972
13,0.8102766798418972
14,0.8102766798418972
15,0.8102766798418972
16,0.8102766798418972
17,0.8102766798418972
18,0.8221343873517787
19,0.8221343873517787
20,0.8221343873517787
21,0.8221343873517787
22,0.8221343873517787
23,0.8221343873517787
24,0.8221343873517787
25,0.8221343873517787
26,0.8221343873517787
27,0.8221343873517787
28,0.8221343873517787
29,0.8221343873517787
30,0.8221343873517787
31,0.8221343873517787
32,0.8221343873517787
33,0.8221343873517787
34,0.8221343873517787
35,0.8221343873517787
36,0.8221343873517787
37,0.8221343873517787
38,0.8221343873517787
39,0.8221343873517787
40,0.8221343873517787
41,0.8221343873517787
42,0.8221343873517787
43,0.8221343873517787
44,0.8221343873517787
45,0.8221343873517787
46,0.83399209486166
47,0.83399209486166
48,0.83399209486166
49,0.83399209486166
50,0.83399209486166
51,0.83399209486166
52,0.83399209486166
53,0.83399209486166
54,0.83399209486166
55,0.83399209486166
56,0.83399209486166
57,0.83399209486166
58,0.83399209486166
59,0.83399209486166
60,0.8458498023715415
61,0.8458498023715415
62,0.8458498023715415
63,0.8458498023715415
64,0.8458498023715415
65,0.849802371541502
66,0.849802371541502
67,0.849802371541502
68,0.849802371541502
69,0.849802371541502
70,0.849802371541502
71,0.849802371541502
72,0.849802371541502
73,0.849802371541502
74,0.849802371541502
75,0.849802371541502
76,0.849802371541502
77,0.849802371541502
78,0.849802371541502
79,0.849802371541502
80,0.849802371541502
81,0.849802371541502
82,0.849802371541502
83,0.849802371541502
84,0.849802371541502
85,0.849802371541502
86,0.849802371541502
87,0.849802371541502
88,0.849802371541502
89,0.849802371541502
90,0.849802371541502
91,0.849802371541502
92,0.849802371541502
93,0.849802371541502
94,0.849802371541502
95,0.849802371541502
96,0.849802371541502
97,0.849802371541502
98,0.849802371541502
99,0.849802371541502
100,0.849802371541502
101,0.849802371541502
102,0.849802371541502
103,0.849802371541502
104,0.849802371541502
105,0.849802371541502
106,0.849802371541502
107,0.849802371541502
108,0.849802371541502
109,0.849802371541502
110,0.849802371541502
111,0.849802371541502
112,0.849802371541502
113,0.849802371541502
114,0.849802371541502
115,0.849802371541502
116,0.849802371541502
117,0.849802371541502
118,0.849802371541502
119,0.849802371541502
120,0.849802371541502
121,0.849802371541502
122,0.8616600790513834
123,0.8616600790513834
124,0.8616600790513834
125,0.8616600790513834
126,0.8616600790513834
127,0.8616600790513834
128,0.8616600790513834
129,0.8616600790513834
130,0.8616600790513834
131,0.8616600790513834
132,0.8616600790513834
133,0.8616600790513834
134,0.8616600790513834
135,0.8616600790513834
136,0.8616600790513834
137,0.8616600790513834
138,0.8616600790513834
139,0.8616600790513834
140,0.8616600790513834
141,0.8616600790513834
142,0.8616600790513834
143,0.8616600790513834
144,0.8616600790513834
145,0.8616600790513834
146,0.8616600790513834
147,0.8616600790513834
148,0.8616600790513834
149,0.8616600790513834
150,0.8616600790513834
151,0.8616600790513834
152,0.8616600790513834
153,0.8616600790513834
154,0.8616600790513834
155,0.8616600790513834
156,0.8616600790513834
157,0.8616600790513834
158,0.8616600790513834
159,0.8616600790513834
160,0.8616600790513834
161,0.8616600790513834
162,0.8616600790513834
163,0.8616600790513834
164,0.8616600790513834
165,0.8616600790513834
166,0.8616600790513834
167,0.8616600790513834
168,0.8616600790513834
169,0.8616600790513834
170,0.8616600790513834
171,0.8616600790513834
172,0.8616600790513834
173,0.8616600790513834
174,0.8616600790513834
175,0.8616600790513834
176,0.8616600790513834
177,0.8616600790513834
178,0.8616600790513834
179,0.8616600790513834
180,0.8616600790513834
181,0.8616600790513834
182,0.8656126482213439
183,0.8735177865612648
184,0.8735177865612648
185,0.8735177865612648
186,0.8735177865612648
187,0.8735177865612648
188,0.8735177865612648
189,0.8735177865612648
190,0.8735177865612648
191,0.8735177865612648
192,0.8735177865612648
193,0.8735177865612648
194,0.8735177865612648
195,0.8735177865612648
196,0.8735177865612648
197,0.8735177865612648
198,0.8735177865612648
199,0.8735177865612648
