Open,High,Low,Close,Volume,trend
23323.87603,23384.91083,23084.90547,23211.21214,139244.4342,-1
23252.3472,23383.7212,23067.55833,23128.99087,134420.6973,-1
23157.07115,23344.90813,23019.50831,23037.83709,129270.4356,-1
23051.03954,23078.41898,22800.24412,22947.46961,124297.9745,-1
22942.96272,22795.90407,22570.91384,22866.05892,119485.3386,-1
22781.27087,22832.60023,22584.60022,22797.92179,114660.9944,-1
22667.60409,22995.28886,22699.39403,22755.70829,110047.3764,-1
22795.93341,22976.40726,22687.3487,22751.30459,105802.6031,-1
22979.05942,22890.09589,22633.19977,22780.93466,102030.5179,1
22911.93282,22910.97802,22666.15347,22837.56922,99002.31999,1
22772.94669,22990.71919,22748.15153,22913.65653,96461.00343,1
22840.92629,23064.04513,22827.89022,22999.55051,94110.11832,1
23011.55649,23146.17149,22916.23833,23094.55101,92617.93029,1
23125.7258,23251.81501,23024.30237,23200.36855,92675.39295,1
23219.19773,23371.00463,23143.38896,23313.56771,94848.67033,1
23341.64764,23494.93885,23265.74572,23431.17811,99756.65602,1
23475.54808,23621.32806,23389.17248,23549.97037,106875.3055,1
23603.00405,23746.56538,23510.4763,23665.39566,115142.4713,1
23729.71827,23870.83296,23629.67668,23776.92908,124379.7186,1
23860.65497,23994.90879,23747.36299,23884.19224,134301.242,1
23985.48737,24110.58656,23856.64621,23981.58945,143745.624,1
24093.44959,24209.13273,23950.08008,24063.81303,151731.9034,1
24174.41489,24282.8558,24021.23982,24124.66389,156954.0066,1
24217.89702,24324.19764,24063.93761,24158.14119,158079.3577,1
24226.69265,24335.0417,24079.10078,24166.40405,155787.4705,1
24209.18002,24321.57623,24071.37381,24154.05176,151491.9796,-1
24168.0169,24286.01335,24042.87424,24124.03831,145659.723,-1
24106.55039,24231.1032,23995.2995,24080.44649,138979.6837,-1
24033.39696,24164.1115,23935.75213,24025.34042,132641.5245,-1
23956.04036,24091.5698,23870.3982,23959.50609,127501.8123,-1
23879.95865,24017.91676,23798.31212,23887.18067,125074.172,-1
23813.37499,23949.97376,23724.08074,23812.61134,126874.1548,-1
23754.02168,23886.35013,23642.98416,23736.1698,132155.5592,-1
23693.36216,23820.46948,23546.81825,23658.35454,139446.572,-1
23645.59694,23765.17045,23468.65853,23579.03388,148085.5344,-1
23619.90906,23729.06783,23418.05982,23496.93351,157150.534,-1
23603.33588,23701.51764,23386.4184,23416.76717,165603.2083,-1
23588.73235,23676.77008,23419.97067,23344.21002,172801.7,-1
23534.84275,23619.97341,23401.08206,23278.49986,177323.9701,-1
23403.12068,23498.46681,23134.30711,23221.25759,177777.0358,-1
23227.45755,23341.71327,22814.06929,23172.19166,174824.6546,-1
23046.82969,23183.39304,22737.17004,23128.05714,169728.1142,-1
22920.58173,23074.12212,22808.42341,23104.06163,163206.2998,-1
22910.36598,23066.71442,22841.13499,23110.20583,156228.3325,1
22982.334,23131.666,22883.37802,23140.06783,149561.2641,1
23084.28222,23223.48233,23019.24372,23187.05692,143607.1469,1
23173.18926,23306.72494,23142.82323,23206.55567,139498.781,1
23199.52261,23339.4645,23130.77587,23177.77524,138328.2968,-1
23178.75432,23334.29326,23034.35794,23117.70466,139689.8292,-1
23147.83441,23322.90731,22928.97064,22983.00044,142792.3944,-1
23111.97847,23303.48579,22849.79069,22894.13211,147093.485,-1
23080.64008,23279.14973,22840.46933,23087.76114,151855.5624,1
23063.18956,23260.66799,22889.3181,23337.08234,156719.7507,1
23057.72252,23248.05305,22958.85465,23263.64594,161596.9134,-1
23084.0578,23270.61606,23053.98281,23099.97511,165835.8065,-1
23163.75987,23358.04784,23175.4645,23200.61261,168817.9011,1
23271.6322,23478.90106,23296.84311,23414.81082,170750.7193,1
23373.75818,23593.73483,23397.98337,23523.78645,171995.4005,1
23454.36321,23668.6749,23440.18795,23543.97624,172895.1772,1
23491.25261,23664.76609,23383.04815,23506.44696,173909.4359,-1
23480.78003,23592.73599,23249.18412,23409.74557,175038.8231,-1
23437.28678,23483.71927,23077.92601,23269.63591,176106.6389,-1
23330.13114,23334.01252,22889.37448,23104.80641,177323.9146,-1
23135.66596,23147.02235,22710.90544,22938.82541,178857.1051,-1
22895.50533,22949.56088,22557.16074,22786.5622,180598.2476,-1
22652.19645,22762.2029,22430.11641,22654.31562,182486.7927,-1
22480.52391,22635.82556,22362.0318,22572.03161,184210.1536,-1
22455.06149,22619.44269,22381.0695,22566.35224,185399.2452,-1
22546.51567,22693.61264,22471.69343,22627.12436,186334.1577,1
22706.13378,22827.4628,22613.6669,22739.00448,187383.2659,1
22878.53068,22979.21908,22770.00942,22873.64474,188683.1469,1
23003.03308,23103.33057,22901.14646,23000.31039,190433.3752,1
23097.36096,23211.79742,23016.94236,23125.13738,192423.5757,1
23194.02292,23325.78175,23134.09005,23258.17804,194152.5848,1
23321.70988,23467.54164,23272.925,23414.82296,195741.707,1
23511.23374,23660.75972,23455.41593,23611.11579,197295.7033,1
23733.4948,23878.8272,23657.84695,23823.01125,198069.9639,1
23947.43447,24086.24084,23848.63242,24020.76132,197377.5672,1
24119.86431,24252.34522,24000.75634,24176.27048,194482.7306,1
24215.97065,24345.162,24085.96432,24260.51671,188603.6149,1
24246.74994,24374.85849,24113.37322,24283.05354,180335.3025,1
24238.32907,24365.39427,24104.39679,24265.84258,170842.5327,-1
24201.4314,24326.8288,24067.91174,24218.70809,160408.886,-1
24150.40899,24272.75172,24015.92307,24154.95879,149462.1771,-1
24092.48592,24210.74562,23955.47837,24082.51847,139128.1409,-1
24028.28153,24142.28816,23888.26333,24003.65356,130287.5148,-1
23970.24553,24080.00464,23825.85775,23931.27432,124307.8152,-1
23930.80029,24036.51881,23779.8677,23878.22323,122564.3452,-1
23905.66327,24007.59552,23746.66105,23840.68732,124322.9502,-1
23886.67691,23984.93589,23718.93868,23810.82392,128167.5148,-1
23869.31838,23964.21358,23693.02503,23784.38754,133482.955,-1
23846.83037,23938.87334,23663.21083,23754.94516,139401.4455,-1
23815.59083,23905.12185,23626.37729,23719.18993,144963.2739,-1
23775.67568,23862.86813,23582.79087,23677.32125,149602.7855,-1
23719.39495,23804.24607,23525.47244,23622.2303,151898.8204,-1
23639.29804,23721.57825,23447.56554,23546.94555,150477.1617,-1
23542.6247,23622.3422,23356.06771,23458.07973,146011.507,-1
23438.80107,23516.37044,23259.89421,23364.38274,139672.2394,-1
23335.13301,23410.97366,23165.71253,23272.20603,132318.9681,-1
23241.88458,23316.49821,23083.116,23190.57218,125078.7997,-1
23158.47017,23232.63725,23010.94262,23119.36835,118341.0606,-1
23080.06398,23154.73351,22943.85638,23054.54058,112093.4161,-1
23017.73117,23094.51016,22892.95933,23006.43986,107225.5507,-1
22977.925,23058.91873,22864.41588,22981.3287,104521.5586,-1
22958.34846,23045.29457,22855.63148,22976.17121,103781.0991,-1
22961.07116,23055.19813,22868.75118,22991.34976,104763.2999,1
22956.75319,23057.96298,22872.02867,23000.00685,106749.0602,1
22919.78085,23026.83853,22838.06139,22978.41067,108863.9257,-1
22869.75847,22981.38585,22787.482,22943.05617,111611.7237,-1
22823.16563,22937.90921,22737.28459,22908.0771,115678.2886,-1
22832.59847,22950.7595,22745.11046,22918.78948,121320.8771,1
22947.89175,23071.30761,22865.41803,23018.17532,128912.8403,1
23123.7065,23252.57524,23048.95196,23166.61991,137876.3695,1
23304.44707,23437.6084,23236.07475,23315.69066,147119.8173,1
23414.27473,23546.8608,23342.87709,23399.12933,156702.6418,1
23376.66682,23500.22203,23284.88906,23350.45419,166574.488,-1
23224.65325,23334.12855,23101.14037,23198.72916,175557.2588,-1
23013.74573,23108.41098,22855.29975,22992.50035,182784.1016,-1
22801.6695,22885.61659,22614.23653,22783.91715,186643.5282,-1
22650.65338,22733.05942,22449.79801,22628.92059,185444.8378,-1
22544.6641,22632.84345,22342.87827,22513.55017,180667.1308,-1
22452.01899,22549.45744,22255.63257,22410.81408,174259.8367,-1
22342.88319,22450.78617,22153.57758,22293.12573,167071.5076,-1
22185.68654,22302.61757,21999.88327,22131.06499,161010.2964,-1
22008.8525,22132.6769,21824.1818,21953.58878,155371.7807,-1
21851.75853,21980.53692,21668.78125,21799.67125,149009.0559,-1
21751.3971,21882.82744,21572.46106,21704.35046,146817.6945,-1
21743.8747,21875.27044,21573.10941,21702.63742,150730.3733,-1
21813.29843,21941.80777,21653.30254,21778.33782,162782.5648,1
21928.93439,22052.29262,21780.29816,21898.9974,185135.4777,1
22060.90201,22175.9932,21921.59711,22040.73294,200961.1007,1
22179.20931,22281.96313,22044.47073,22178.37487,198260.6439,1
22278.65987,22368.23928,22145.61789,22300.09112,167901.1028,1
22358.43772,22437.26432,22226.49843,22399.39501,139987.4229,1
22435.30509,22507.44888,22305.5013,22478.38183,195742.9304,1
22522.55605,22595.11738,22398.66843,22536.4229,185221.3112,1
22600.25523,22677.79427,22483.04176,22564.67331,74823.17214,1
22653.97862,22735.73561,22539.38189,22563.29847,827622.8839,-1
22631.12447,22722.09254,22517.97856,22498.28897,97938.27159,-1
22485.20306,22593.54285,22373.32161,22342.06435,207507.4666,-1
22262.95442,22391.54269,22150.74182,22135.42808,193228.399,-1
22019.01084,22169.06589,21907.10465,21921.73225,203259.2346,-1
21840.81423,21992.86642,21716.49047,21775.75799,193132.17,-1
21815.32399,21931.08,21654.19141,21771.17173,166879.6256,-1
21904.79693,21963.35796,21696.29148,21874.3608,142561.3172,1
22051.07151,22049.64925,21798.08384,22033.19321,140392.2958,1
22181.52308,22149.81939,21913.15178,22184.86,149669.1115,1
22216.5668,22218.47735,21987.90222,22260.237,149817.0997,1
22191.73063,22267.6373,22039.56413,22282.56489,145921.0742,1
22159.42388,22317.42949,22093.82639,22290.48985,147008.0356,1
22159.91046,22383.95582,22164.18281,22312.45899,148745.8259,1
22245.36486,22487.93247,22275.32839,22385.09083,147131.7379,1
22361.92796,22592.09146,22376.91484,22468.90301,145538.5457,1
22430.6753,22647.36682,22405.15559,22504.99009,146739.1891,1
22451.102,22637.85962,22375.62905,22484.41659,154890.5823,-1
22394.39229,22539.77974,22266.65936,22387.77225,175033.6446,-1
22264.86134,22357.96726,22089.80047,22213.88452,202521.3087,-1
22119.32597,22124.89303,21930.96795,21992.16338,230051.0695,-1
21795.56818,21797.29384,21584.02485,21660.37387,256413.7371,-1
21206.86148,21344.4859,20891.50842,21169.69521,278946.4477,-1
20577.88445,20835.05815,20171.15321,20602.22506,295181.9293,-1
19670.97484,20330.10958,19254.66379,20035.43759,305659.3446,-1
19790.44947,19962.65864,19544.19976,19627.19611,300962.5692,-1
19610.18648,19864.10725,19392.33459,19533.9672,273555.3002,-1
19669.01192,19958.85388,19457.49277,19667.69245,231297.2779,1
19921.4243,20139.8482,19762.96951,19901.84489,183622.5488,1
20181.06185,20289.02927,20067.62971,20096.56226,149788.1796,1
20189.42853,20273.95154,20046.40722,20097.05125,146443.7005,1
20030.26364,20146.54929,19814.2964,19962.30827,170583.1689,-1
19849.67694,20002.44847,19553.74165,19801.12356,215512.7461,-1
19700.66478,19880.35258,19355.35606,19668.84349,254537.2798,-1
19657.3814,19837.37234,19334.17791,19638.45344,263750.16,-1
19692.29188,19850.96648,19438.09464,19679.95525,242238.6551,1
19738.26287,19867.3412,19563.7489,19728.68032,201818.3478,1
19827.04778,19939.37446,19716.10197,19814.84653,212669.5785,1
19952.38442,20072.11927,19852.66975,19926.70748,196391.1988,1
20092.88851,20236.99367,19968.43466,20047.85402,520629.03,1
20324.22391,20525.21239,20181.33973,20271.16027,389116.9944,1
20468.02728,20705.81112,20296.87737,20409.28604,192846.0602,1
20204.72981,20361.80276,19973.63146,20113.14609,170838.1325,-1
19837.50678,19889.7657,19558.24152,19720.80329,232968.8574,-1
19852.65486,19928.06788,19551.84424,19776.096,219696.3489,1
20005.50192,20150.98688,19713.69335,19983.51027,177543.1854,1
19902.70577,20035.68856,19728.47938,19876.10183,169161.3434,-1
19686.20331,19772.11955,19608.85074,19622.348,177219.7382,-1
19570.89491,19647.61609,19307.68246,19479.84043,184277.8593,-1
19496.23884,19580.17804,19004.30442,19388.0276,191535.5309,-1
19370.71948,19450.30893,19015.28565,19251.26314,198368.6717,-1
19226.72604,19298.18887,19116.29547,19105.65154,205345.1706,-1
19098.5073,19166.51371,18925.79293,18986.01266,214541.5063,-1
18924.40042,18993.52762,18561.65123,18814.52034,225989.2774,-1
18699.28602,18775.06783,18330.10871,18585.25679,239678.154,-1
18427.93354,18519.49093,18132.34908,18308.67754,254775.4625,-1
17983.69578,18090.48988,17611.12942,17812.48396,269564.3958,-1
17611.41383,17725.78943,17148.09604,17398.70626,284093.1294,-1
17761.84595,17912.50937,17494.93969,17685.96836,298371.6382,1
18003.62781,18182.60757,17958.07536,18075.11577,310243.4054,1
17686.0418,17758.94802,17401.77953,17574.11752,317786.2701,-1
17180.54322,17153.26028,16563.03817,16830.20784,318702.2969,-1
17005.83044,17159.16943,16578.0062,16846.7732,310661.3903,1
17107.36085,17480.02482,17024.51273,17249.0156,295223.2642,1
17406.6034,17644.4133,17238.29537,17445.43548,275362.1995,1
17792.80342,17783.99648,17386.8737,17595.18674,252265.4122,1
18055.71801,18053.95574,17677.28126,17888.57232,227557.2305,1
18241.56817,18367.03114,18007.25413,18228.72872,203637.0436,1
18485.53441,18658.29611,18300.2263,18543.3831,182247.2038,1
18667.38705,18828.27201,18473.51334,18726.29897,166499.7951,1
18647.15091,18778.39676,18442.69858,18676.90578,159433.3328,-1
18514.97034,18596.60634,18288.76839,18479.79629,159916.0531,-1
18374.27008,18388.17318,18109.23784,18237.96559,165585.6541,-1
18285.40836,18274.90259,18002.82416,18110.15957,175051.274,-1
18362.23151,18413.04171,18110.23317,18258.77804,186408.3031,1
18558.985,18728.50503,18370.18882,18604.12157,198299.3047,1
18664.85006,19019.79121,18578.48501,19020.36083,209847.2006,1
18808.58206,19299.8786,18798.47449,19383.81748,218918.8095,1
19330.40483,19710.55282,19256.22492,19560.39768,223784.0713,1
19822.76433,20017.87808,19645.8085,19593.35446,224151.233,1
19635.07334,19858.32384,19482.70276,19568.79812,220721.7731,-1
19242.41083,19567.85573,19157.6071,19547.37886,215706.5839,-1
19357.69266,19636.30452,19253.72639,19595.90807,210116.3584,1
19712.56025,19882.90488,19547.88331,19685.92537,206987.6574,1
19891.09306,20018.90103,19692.89315,19764.42177,208882.2958,1
19919.69287,20039.53026,19716.84836,19793.40988,207354.0711,1
19878.70291,19981.02956,19673.47389,19734.98389,205011.6726,-1
19756.26893,19843.38297,19557.43876,19607.75285,204635.1318,-1
19502.3017,19588.74923,19380.58279,19443.31391,168185.1017,-1
19262.74844,19353.35071,19193.59956,19276.63423,131182.8696,-1
19272.45873,19361.93773,19047.41215,19143.82077,232451.8381,-1
19331.98809,19418.17532,18925.78579,19030.48798,375941.1633,-1
19123.68514,19208.79094,18804.69,18916.06709,164942.4281,-1
18785.54514,18874.15099,18656.83556,18776.46897,253978.2692,-1
18552.02417,18650.50916,18451.19375,18584.31586,191015.2071,-1
18366.74967,18478.72038,18221.85764,18371.70718,187550.391,-1
18133.39112,18259.31591,18019.94023,18183.54644,163697.91,-1
17937.94592,18071.98468,17878.42286,18042.02332,145928.4289,-1
17883.04449,18013.31513,17804.92213,17974.27511,154127.5803,-1
17938.76358,18056.68358,17787.68903,17978.65785,176262.5376,1
18050.52377,18152.3209,17908.60046,18032.21109,181069.7122,1
18213.69305,18302.35223,18147.22627,18155.41173,186383.1004,1
18417.11834,18502.19948,18035.78903,18362.87866,241787.1324,1
18630.54709,18719.48027,18554.59826,18610.85459,288709.6137,1
18830.89859,18927.68509,18703.64052,18856.4814,233068.2958,1
18981.46544,19083.3878,18851.54564,19034.30682,146329.5691,1
19043.00616,19141.04739,18898.32118,19076.43382,136426.0074,1
19026.19401,19114.97755,18868.39587,19010.13652,164605.4856,-1
18958.87706,19037.1368,18774.57275,18886.4674,169292.9363,-1
18842.05243,18918.10914,18635.87023,18736.04367,161492.588,-1
18685.47428,18776.68777,18486.93331,18598.7239,156511.4674,-1
18512.14879,18628.64692,18340.9309,18480.69176,150610.6411,-1
18336.37299,18479.61205,18198.28038,18370.82719,142064.7625,-1
18208.49482,18366.45901,18100.04219,18292.8123,133877.1706,-1
18176.45721,18323.64548,18083.57628,18266.74711,128854.953,-1
18217.35308,18336.11831,18128.22817,18281.06907,126141.6398,1
18299.09899,18383.29283,18207.90826,18323.65705,124213.8616,1
18375.301,18431.29258,18279.743,18365.92948,122485.5103,1
18395.87618,18443.40849,18297.66142,18377.12045,120157.3137,1
18381.43965,18435.24476,18281.00611,18370.46882,117625.2274,-1
18365.34009,18431.05429,18260.87629,18366.39564,115861.6036,-1
18377.08484,18453.62838,18264.83106,18384.53806,114779.9403,1
18449.69509,18528.14092,18323.80846,18446.35452,114316.3529,1
18563.45795,18638.23595,18421.75486,18540.74763,115146.2911,1
18686.50883,18758.415,18531.3187,18648.98905,117791.4634,1
18802.04098,18873.58789,18638.60273,18758.30767,122983.46,1
18889.19937,18965.57413,18726.31789,18854.54528,131485.937,1
18955.59595,19040.58216,18800.30865,18941.39608,142607.3421,1
19021.76312,19115.21157,18876.7486,19028.57145,155116.2178,1
19080.06184,19184.72972,18949.87901,19118.89406,168531.3081,1
19127.23608,19247.86485,19017.10505,19215.94829,182219.9266,1
19177.38005,19314.86284,19088.0966,19320.55708,195104.2352,1
19237.73945,19390.42415,19167.2516,19431.21066,206355.9444,1
19344.15094,19500.85278,19280.17088,19549.12408,214672.6587,1
19530.38617,19670.93946,19450.97511,19675.6261,218775.2559,1
19768.24959,19879.66236,19658.64815,19808.50854,219150.1605,1
20022.28762,20100.52329,19876.99084,19944.02755,216862.118,1
20245.25902,20298.76114,20071.14679,20081.11469,212430.0643,1
20388.15299,20438.21509,20205.05666,20218.35167,206581.5197,1
20467.55009,20530.22034,20290.65281,20350.44035,200101.9818,1
20514.12267,20596.57763,20350.24595,20472.6252,193519.979,1
20556.28576,20657.03711,20404.71702,20579.76529,187863.8635,1
20625.37802,20733.47332,20477.0705,20666.51669,184169.369,1
20711.31508,20819.07486,20560.14929,20735.39558,182163.0953,1
20795.19746,20900.95895,20640.47736,20792.4593,181130.5516,1
20861.31983,20968.04674,20706.33388,20838.39513,180857.5121,1
20893.33551,21009.11229,20745.70589,20874.70171,180987.4094,1
20904.50142,21033.93665,20768.73779,20908.33828,180916.7095,1
20914.05673,21056.31277,20789.83831,20945.11521,180240.6398,1
20939.69447,21090.58038,20823.47153,20992.82192,178234.7092,1
20998.72226,21150.27039,20883.41626,21059.56398,174138.0264,1
21084.11144,21229.91825,20963.97554,21140.64307,168460.741,1
21181.79002,21319.15578,21054.25549,21226.45636,162197.3508,1
21277.50572,21403.96852,21140.6466,21314.39424,155595.1398,1
21357.46408,21471.36095,21210.3942,21400.51791,149035.8591,1
21419.5677,21521.25503,21262.89041,21476.07726,143467.5712,1
21463.18798,21554.0585,21298.23145,21534.52989,139591.3693,1
21499.35054,21584.76014,21329.86224,21565.29334,138555.7789,1
21537.25004,21626.34949,21369.35658,21557.70528,141515.989,-1
21565.83108,21665.21712,21404.20789,21517.97491,147679.4347,-1
21577.6401,21690.29031,21424.59736,21458.01437,155614.5952,-1
21544.29041,21669.19273,21400.32834,21382.77955,164686.8102,-1
21439.28622,21571.08295,21302.80785,21299.19525,174025.919,-1
21292.52558,21426.36,21161.13663,21216.43295,182605.2021,-1
21139.74572,21272.56709,21010.97809,21140.63594,189784.8319,-1
21024.82483,21154.64116,20895.48179,21084.1693,194085.2905,-1
20993.72991,21119.88627,20859.98688,21059.18939,194085.0456,-1
21027.8978,21149.32483,20886.44731,21060.14402,190471.0902,1
21092.08574,21207.06454,20940.73874,21076.43617,184438.7176,1
21164.2558,21270.55961,21001.1562,21102.08768,176896.5601,1
21217.68723,21312.60482,21041.49396,21128.94707,169033.0219,1
21249.91354,21332.35527,21061.20747,21151.32532,161214.1504,1
21269.08573,21340.00204,21070.30172,21166.79389,153424.4478,1
21267.85808,21329.68007,21063.36777,21166.05424,146571.7109,-1
21240.34641,21297.01887,21036.44818,21140.3868,141414.8505,-1
21189.74427,21245.25799,20992.33088,21093.59165,137963.2493,-1
21120.06858,21177.35697,20933.30396,21032.17319,136076.5109,-1
21038.16144,21100.14434,20865.75876,20962.42574,134873.0159,-1
20952.82548,21022.70157,20798.1805,20892.2322,133771.3604,-1
20866.81451,20945.29118,20730.2977,20823.25006,132647.7279,-1
20780.985,20866.13469,20660.0157,20755.01893,131815.2306,-1
20700.48107,20790.82574,20592.01409,20691.11335,133856.1277,-1
20629.78974,20722.79438,20528.88545,20634.57115,139682.2828,-1
20570.22839,20664.19757,20473.08694,20586.72336,150994.4942,-1
20522.91759,20619.55987,20429.60099,20549.03138,168492.721,-1
20486.28406,20578.72057,20388.95762,20520.39665,180480.0392,-1
20458.23055,20533.33043,20343.64803,20499.39886,188271.6926,-1
20440.99006,20492.95161,20302.94487,20487.76717,193167.7939,-1
20436.79157,20464.71515,20273.46831,20486.97064,152588.6602,-1
20448.39619,20473.74402,20280.28777,20499.59372,111219.0761,1
20478.19498,20543.17499,20346.40447,20527.83638,216091.752,1
20522.79508,20652.30369,20451.45468,20568.47157,350661.3309,1
20577.66044,20776.56943,20571.58249,20617.47441,145810.5632,1
20637.78231,20878.65091,20669.40201,20669.83941,146771.4259,1
20697.33513,20919.94442,20706.2117,20719.74564,102984.2167,1
20755.64509,20918.04044,20700.55251,20767.41976,141480.5035,1
20813.10664,20900.63893,20681.01135,20814.24402,158346.7256,1
20867.16693,20893.00086,20673.56833,20858.36348,161962.2747,1
20915.9924,20923.31519,20707.21407,20898.70675,160561.7909,1
20955.96816,20977.32503,20766.99406,20931.75959,149301.302,1
20981.45807,21028.6599,20825.05221,20951.40862,108244.6791,1
20993.01075,21064.22859,20868.25517,20958.61402,96475.49511,1
20991.27624,21069.18851,20881.55928,20954.46792,135379.1841,-1
20968.64399,21040.07543,20859.62227,20929.99187,561917.8653,-1
20918.35619,20980.25299,20804.19405,20876.8651,141784.8808,-1
20832.39095,20886.04921,20709.45008,20786.33138,239506.1196,-1
20702.90125,20754.58068,20570.30967,20649.636,164215.3709,-1
20536.85895,20590.7762,20393.07627,20474.02506,228983.6134,-1
20346.38086,20402.88776,20188.62389,20273.3216,232218.0031,-1
20138.07244,20195.62721,19962.69213,20053.47036,214798.0411,-1
19920.29491,19974.83366,19722.55359,19821.80516,201631.5632,-1
19702.26738,19753.18542,19482.88185,19591.96386,184321.9978,-1
19490.83444,19542.20954,19256.58417,19375.33264,162667.6411,-1
19298.03027,19353.64446,19058.12075,19185.22297,145075.825,-1
19135.41869,19200.50389,18903.10144,19036.16424,138885.0573,-1
19002.08479,19080.14423,18787.79014,18924.54283,143986.6208,-1
18893.60466,18982.9135,18700.36153,18839.13868,157903.1321,-1
18806.73127,18914.90831,18645.23125,18784.70799,169844.7983,-1
18736.73376,18878.04219,18622.34514,18761.61419,176774.0886,-1
18681.77278,18861.17041,18619.22172,18757.69333,178827.2535,-1
18641.16029,18857.28853,18627.94162,18765.27399,154244.8794,1
18612.30803,18837.26497,18618.50368,18754.45575,138370.5815,-1
18592.5484,18773.76497,18562.61239,18697.1058,205328.6529,-1
18580.464,18685.52355,18478.65661,18611.85352,279020.9204,-1
18576.42193,18596.55793,18391.21429,18523.17723,235611.7915,-1
18579.141,18542.8535,18334.92091,18466.3272,153072.715,-1
18586.17761,18560.11276,18344.36994,18476.6086,152125.8245,1
18603.23143,18633.62676,18407.75198,18540.89454,188511.3918,1
18636.57079,18738.75977,18503.46513,18636.10233,193993.3061,1
18682.5235,18841.76981,18601.10493,18731.28735,183862.6943,1
18741.91046,18910.49498,18672.27906,18797.0455,178890.7422,1
18810.37961,18953.07455,18723.35808,18840.56714,173913.6025,1
18875.98663,18981.82924,18762.91661,18872.5043,165132.4673,1
18963.20319,19034.37835,18828.5874,18928.52546,155382.6861,1
19089.45814,19143.90777,18952.70224,19039.67866,147251.5414,1
19231.14786,19283.95726,19106.29733,19180.05652,140888.6165,1
19372.25769,19428.19088,19261.84537,19324.37185,136039.5584,1
19443.31429,19508.15194,19345.06194,19405.25539,133092.1561,1
19379.9602,19459.36022,19286.04774,19359.33091,132249.6949,-1
19234.22509,19331.14849,19138.21471,19234.8769,133264.8261,-1
19066.05979,19182.51366,18965.865,19089.52871,135746.4485,-1
18973.72241,19105.01318,18867.70422,19013.28485,139328.6649,-1
19057.63693,19192.31394,18944.83899,19098.27505,143501.5021,1
19259.73025,19389.09066,19139.88345,19290.02548,147722.2406,1
19494.55532,19613.98974,19367.3551,19508.53471,151602.6611,1
19678.96579,19789.33595,19545.3734,19677.44588,154357.8384,1
19721.17669,19829.15254,19583.57602,19712.27221,155241.1535,1
19656.57168,19766.86475,19516.95762,19646.12755,154518.6955,-1
19554.05033,19668.07833,19413.65338,19543.89166,152703.5694,-1
19445.04008,19560.23711,19305.02193,19432.84419,150210.017,-1
19370.83104,19480.63339,19231.96363,19349.91666,147582.476,-1
19326.63166,19427.2073,19189.53552,19293.58457,144943.709,-1
19284.64137,19375.79224,19150.21534,19240.60209,142235.3954,-1
19266.19832,19352.51306,19134.00265,19216.79934,139781.8688,-1
19287.34458,19378.14907,19155.76307,19242.7973,137866.3624,1
19329.80263,19431.44029,19198.23174,19297.8247,136465.7491,1
19381.93557,19496.42998,19250.74409,19365.99781,135550.3219,1
19396.20723,19520.79439,19268.00198,19396.47744,134893.1135,1
19325.2002,19452.07515,19204.77278,19338.15515,134224.6383,-1
19204.80544,19328.09802,19095.33059,19227.10892,133707.414,-1
19081.26566,19198.59279,18983.73993,19111.03292,133541.5154,-1
19008.19953,19119.97783,18920.95711,19043.73006,133891.4011,-1
19042.49174,19152.26537,18961.09374,19082.48697,134938.2997,1
19160.41497,19270.51862,19081.2675,19203.2673,136449.2129,1
19318.07269,19428.48285,19239.14726,19361.61615,138068.8227,1
19486.14807,19595.54799,19406.90237,19528.13902,139640.5872,1
19630.28143,19735.92208,19551.88002,19668.51709,140953.8261,1
19751.20237,19850.85589,19673.85167,19783.92165,141869.5169,1
19862.23087,19954.87204,19784.63377,19888.23804,142367.7503,1
19960.47477,20045.6109,19880.51112,19979.21995,142099.2743,1
20044.77821,20122.51109,19959.38981,20056.36535,140768.0297,1
20113.07928,20183.61911,20019.95042,20117.73902,138577.8452,1
20161.46951,20224.92677,20059.73435,20159.3991,135730.1815,1
20191.69631,20248.23936,20080.804,20183.08976,132707.21,1
20206.60905,20256.50158,20086.46169,20191.64881,130075.3008,1
20207.14622,20250.922,20078.66042,20186.15283,127509.1756,-1
20194.59808,20233.03191,20059.38284,20168.02648,124564.2974,-1
20170.033,20204.38806,20031.07599,20138.68375,121130.3684,-1
20134.76634,20166.76245,19996.43277,20099.7477,117001.4473,-1
20091.08927,20122.2148,19956.93722,20053.4078,112574.305,-1
20040.68921,20072.18024,19912.92454,20001.35641,108656.5481,-1
19987.03413,20019.73823,19867.09106,19946.71796,105107.5741,-1
19934.0081,19968.2269,19822.22816,19892.90384,101823.3123,-1
19880.19287,19916.75655,19776.48847,19839.31953,99896.07201,-1
19823.50858,19864.08363,19727.93484,19784.96256,100283.4546,-1
19764.76004,19810.88366,19676.04869,19730.83468,104183.0983,-1
19703.92352,19757.06058,19619.55611,19677.17598,112822.6827,-1
19644.23821,19706.06548,19562.54721,19627.2168,125193.7473,-1
19592.57575,19664.25448,19512.60624,19586.8881,139502.8479,-1
19547.28553,19630.53325,19469.26286,19554.96428,155008.9228,-1
19506.32871,19603.8927,19432.34089,19530.24042,170714.3847,-1
19482.07418,19593.7608,19412.16984,19521.78836,185267.5331,-1
19486.3435,19608.63186,19417.85027,19537.85511,197751.02,1
19528.49694,19658.09951,19460.14193,19587.55313,206299.3718,1
19619.72627,19752.03345,19550.06016,19680.28205,209122.6118,1
