,0,1,2,3,4,5,6,7,8
0,2.0,1.0,90.0,79.0,69.0,0.0,0.0,0.0,0.8481781376518218
1,2.0,1.0,38.0,38.0,84.0,0.0,0.0,0.0,0.8502024291497976
2,2.0,2.0,87.0,58.0,46.0,74.0,0.0,0.0,0.8097165991902834
3,1.0,1.0,65.0,41.0,0.0,0.0,0.0,0.0,0.7773279352226721
4,2.0,2.0,96.0,85.0,116.0,89.0,0.0,0.0,0.8451417004048583
5,1.0,2.0,86.0,42.0,59.0,0.0,0.0,0.0,0.8299595141700404
6,1.0,2.0,52.0,78.0,38.0,0.0,0.0,0.0,0.8218623481781376
7,2.0,1.0,32.0,105.0,97.0,0.0,0.0,0.0,0.8512145748987854
8,1.0,2.0,113.0,60.0,54.0,0.0,0.0,0.0,0.8562753036437247
9,2.0,2.0,63.0,68.0,105.0,98.0,0.0,0.0,0.8087044534412956
10,1.0,2.0,34.0,87.0,125.0,0.0,0.0,0.0,0.8390688259109311
11,1.0,2.0,52.0,73.0,80.0,0.0,0.0,0.0,0.8188259109311741
12,1.0,1.0,37.0,35.0,0.0,0.0,0.0,0.0,0.6862348178137652
13,1.0,1.0,64.0,106.0,0.0,0.0,0.0,0.0,0.8461538461538461
14,1.0,2.0,92.0,34.0,111.0,0.0,0.0,0.0,0.8461538461538461
15,2.0,2.0,36.0,105.0,55.0,97.0,0.0,0.0,0.8238866396761133
16,1.0,1.0,88.0,64.0,0.0,0.0,0.0,0.0,0.7520242914979757
17,2.0,2.0,81.0,61.0,117.0,66.0,0.0,0.0,0.8107287449392713
18,2.0,2.0,55.0,76.0,57.0,115.0,0.0,0.0,0.847165991902834
19,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8451417004048583
20,2.0,1.0,36.0,91.0,74.0,0.0,0.0,0.0,0.8248987854251012
21,2.0,2.0,115.0,68.0,74.0,49.0,0.0,0.0,0.8481781376518218
22,1.0,2.0,41.0,59.0,49.0,0.0,0.0,0.0,0.6609311740890689
23,1.0,2.0,114.0,94.0,82.0,0.0,0.0,0.0,0.8421052631578947
24,1.0,2.0,32.0,64.0,76.0,0.0,0.0,0.0,0.6194331983805668
25,2.0,1.0,74.0,100.0,116.0,0.0,0.0,0.0,0.8522267206477733
26,1.0,2.0,49.0,107.0,123.0,0.0,0.0,0.0,0.8410931174089069
27,2.0,2.0,40.0,39.0,125.0,42.0,0.0,0.0,0.7732793522267206
28,2.0,2.0,115.0,75.0,124.0,45.0,0.0,0.0,0.8532388663967612
29,2.0,1.0,89.0,100.0,40.0,0.0,0.0,0.0,0.8340080971659919
30,2.0,2.0,77.0,47.0,121.0,120.0,0.0,0.0,0.8279352226720648
31,2.0,1.0,52.0,126.0,113.0,0.0,0.0,0.0,0.8512145748987854
32,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.8178137651821862
33,2.0,1.0,80.0,109.0,34.0,0.0,0.0,0.0,0.8491902834008097
34,1.0,2.0,90.0,56.0,83.0,0.0,0.0,0.0,0.8309716599190283
35,2.0,2.0,109.0,67.0,61.0,118.0,0.0,0.0,0.8461538461538461
36,1.0,2.0,65.0,127.0,34.0,0.0,0.0,0.0,0.7975708502024291
37,1.0,2.0,62.0,37.0,36.0,0.0,0.0,0.0,0.8117408906882592
38,1.0,2.0,116.0,100.0,126.0,0.0,0.0,0.0,0.8491902834008097
39,2.0,1.0,109.0,73.0,64.0,0.0,0.0,0.0,0.847165991902834
40,1.0,2.0,73.0,104.0,89.0,0.0,0.0,0.0,0.8552631578947368
41,2.0,1.0,67.0,40.0,111.0,0.0,0.0,0.0,0.832995951417004
42,2.0,2.0,70.0,115.0,72.0,33.0,0.0,0.0,0.8016194331983806
43,1.0,1.0,82.0,53.0,0.0,0.0,0.0,0.0,0.8299595141700404
44,2.0,2.0,66.0,64.0,126.0,55.0,0.0,0.0,0.8481781376518218
45,1.0,2.0,60.0,49.0,107.0,0.0,0.0,0.0,0.8279352226720648
46,1.0,2.0,120.0,71.0,76.0,0.0,0.0,0.0,0.8319838056680162
47,2.0,2.0,67.0,92.0,41.0,103.0,0.0,0.0,0.847165991902834
48,2.0,2.0,108.0,108.0,56.0,74.0,0.0,0.0,0.8491902834008097
49,1.0,2.0,64.0,49.0,56.0,0.0,0.0,0.0,0.854251012145749
50,1.0,2.0,52.0,73.0,80.0,0.0,0.0,0.0,0.8461538461538461
51,2.0,1.0,90.0,94.0,69.0,0.0,0.0,0.0,0.7925101214574899
52,1.0,2.0,73.0,104.0,89.0,0.0,0.0,0.0,0.8461538461538461
53,2.0,1.0,109.0,105.0,102.0,0.0,0.0,0.0,0.8259109311740891
54,1.0,1.0,65.0,41.0,0.0,0.0,0.0,0.0,0.8360323886639676
55,2.0,2.0,36.0,105.0,125.0,97.0,0.0,0.0,0.8441295546558705
56,2.0,2.0,116.0,76.0,126.0,115.0,0.0,0.0,0.7692307692307693
57,2.0,2.0,67.0,92.0,41.0,103.0,0.0,0.0,0.7408906882591093
58,1.0,2.0,34.0,87.0,125.0,0.0,0.0,0.0,0.7105263157894737
59,1.0,2.0,106.0,59.0,64.0,0.0,0.0,0.0,0.8552631578947368
60,2.0,2.0,36.0,105.0,55.0,97.0,0.0,0.0,0.8188259109311741
61,1.0,2.0,41.0,59.0,49.0,0.0,0.0,0.0,0.757085020242915
62,2.0,2.0,77.0,47.0,121.0,120.0,0.0,0.0,0.7540485829959515
63,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.8552631578947368
64,1.0,2.0,86.0,42.0,59.0,0.0,0.0,0.0,0.8350202429149798
65,1.0,2.0,113.0,105.0,54.0,0.0,0.0,0.0,0.854251012145749
66,2.0,2.0,52.0,73.0,80.0,89.0,0.0,0.0,0.8481781376518218
67,2.0,1.0,80.0,73.0,34.0,0.0,0.0,0.0,0.8451417004048583
68,2.0,2.0,109.0,67.0,61.0,118.0,0.0,0.0,0.8279352226720648
69,2.0,1.0,67.0,40.0,111.0,0.0,0.0,0.0,0.7510121457489879
70,1.0,1.0,109.0,53.0,0.0,0.0,0.0,0.0,0.728744939271255
71,2.0,1.0,74.0,100.0,116.0,0.0,0.0,0.0,0.7894736842105263
72,1.0,1.0,82.0,53.0,0.0,0.0,0.0,0.0,0.728744939271255
73,1.0,2.0,92.0,34.0,125.0,0.0,0.0,0.0,0.8512145748987854
74,2.0,2.0,67.0,92.0,41.0,103.0,0.0,0.0,0.8370445344129555
75,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.8350202429149798
76,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.8522267206477733
77,2.0,2.0,109.0,67.0,61.0,118.0,0.0,0.0,0.8431174089068826
78,1.0,2.0,114.0,94.0,82.0,0.0,0.0,0.0,0.8512145748987854
79,2.0,2.0,36.0,105.0,55.0,74.0,0.0,0.0,0.8421052631578947
80,1.0,1.0,65.0,41.0,0.0,0.0,0.0,0.0,0.840080971659919
81,2.0,1.0,90.0,79.0,69.0,0.0,0.0,0.0,0.8208502024291497
82,2.0,2.0,108.0,108.0,56.0,74.0,0.0,0.0,0.8532388663967612
83,2.0,1.0,90.0,79.0,69.0,0.0,0.0,0.0,0.8522267206477733
84,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.680161943319838
85,1.0,2.0,52.0,78.0,38.0,0.0,0.0,0.0,0.7044534412955465
86,1.0,2.0,52.0,73.0,80.0,0.0,0.0,0.0,0.8370445344129555
87,1.0,2.0,113.0,60.0,54.0,0.0,0.0,0.0,0.8552631578947368
88,1.0,2.0,34.0,42.0,59.0,0.0,0.0,0.0,0.8218623481781376
89,2.0,1.0,32.0,105.0,97.0,0.0,0.0,0.0,0.8218623481781376
90,2.0,1.0,67.0,40.0,111.0,0.0,0.0,0.0,0.8481781376518218
91,2.0,1.0,97.0,40.0,111.0,0.0,0.0,0.0,0.8481781376518218
92,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8522267206477733
93,2.0,1.0,32.0,105.0,97.0,0.0,0.0,0.0,0.8421052631578947
94,2.0,1.0,109.0,73.0,64.0,0.0,0.0,0.0,0.8026315789473685
95,2.0,2.0,87.0,58.0,46.0,74.0,0.0,0.0,0.8421052631578947
96,1.0,2.0,113.0,60.0,54.0,0.0,0.0,0.0,0.8491902834008097
97,2.0,2.0,115.0,68.0,74.0,49.0,0.0,0.0,0.8299595141700404
98,1.0,2.0,52.0,78.0,38.0,0.0,0.0,0.0,0.8572874493927125
99,2.0,2.0,81.0,62.0,117.0,66.0,0.0,0.0,0.8107287449392713
100,2.0,2.0,36.0,58.0,55.0,97.0,0.0,0.0,0.7925101214574899
101,2.0,1.0,80.0,73.0,34.0,0.0,0.0,0.0,0.8481781376518218
102,2.0,2.0,116.0,76.0,125.0,97.0,0.0,0.0,0.8461538461538461
103,2.0,1.0,67.0,59.0,49.0,0.0,0.0,0.0,0.8218623481781376
104,2.0,1.0,109.0,67.0,111.0,0.0,0.0,0.0,0.8340080971659919
105,1.0,2.0,113.0,60.0,54.0,0.0,0.0,0.0,0.8512145748987854
106,1.0,2.0,106.0,40.0,111.0,0.0,0.0,0.0,0.8502024291497976
107,2.0,2.0,36.0,105.0,55.0,74.0,0.0,0.0,0.7995951417004049
108,1.0,2.0,52.0,73.0,80.0,0.0,0.0,0.0,0.8319838056680162
109,2.0,1.0,67.0,40.0,46.0,0.0,0.0,0.0,0.854251012145749
110,2.0,2.0,87.0,58.0,46.0,69.0,0.0,0.0,0.8481781376518218
111,1.0,2.0,67.0,42.0,59.0,0.0,0.0,0.0,0.8562753036437247
112,1.0,2.0,114.0,94.0,82.0,0.0,0.0,0.0,0.8502024291497976
113,2.0,1.0,74.0,100.0,116.0,0.0,0.0,0.0,0.8147773279352226
114,1.0,2.0,106.0,59.0,64.0,0.0,0.0,0.0,0.8512145748987854
115,2.0,2.0,52.0,44.0,74.0,49.0,0.0,0.0,0.832995951417004
116,1.0,2.0,92.0,59.0,125.0,0.0,0.0,0.0,0.8006072874493927
117,2.0,1.0,109.0,73.0,64.0,0.0,0.0,0.0,0.8502024291497976
118,2.0,1.0,102.0,73.0,34.0,0.0,0.0,0.0,0.8279352226720648
119,1.0,2.0,84.0,79.0,59.0,0.0,0.0,0.0,0.847165991902834
120,1.0,2.0,113.0,60.0,54.0,0.0,0.0,0.0,0.8279352226720648
121,2.0,1.0,90.0,79.0,69.0,0.0,0.0,0.0,0.8481781376518218
122,2.0,2.0,87.0,58.0,46.0,74.0,0.0,0.0,0.7995951417004049
123,1.0,2.0,106.0,59.0,61.0,0.0,0.0,0.0,0.8522267206477733
124,1.0,1.0,82.0,53.0,0.0,0.0,0.0,0.0,0.8522267206477733
125,2.0,2.0,52.0,73.0,61.0,89.0,0.0,0.0,0.8269230769230769
126,2.0,2.0,36.0,105.0,125.0,97.0,0.0,0.0,0.8340080971659919
127,2.0,1.0,67.0,40.0,111.0,0.0,0.0,0.0,0.8087044534412956
128,2.0,2.0,106.0,67.0,61.0,118.0,0.0,0.0,0.8512145748987854
129,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.7398785425101214
130,1.0,2.0,97.0,60.0,111.0,0.0,0.0,0.0,0.8532388663967612
131,2.0,1.0,87.0,58.0,111.0,0.0,0.0,0.0,0.8522267206477733
132,2.0,1.0,90.0,59.0,49.0,0.0,0.0,0.0,0.8117408906882592
133,1.0,2.0,114.0,94.0,82.0,0.0,0.0,0.0,0.8522267206477733
134,2.0,2.0,113.0,76.0,54.0,115.0,0.0,0.0,0.7530364372469636
135,2.0,2.0,109.0,73.0,61.0,89.0,0.0,0.0,0.8117408906882592
136,2.0,2.0,109.0,67.0,61.0,118.0,0.0,0.0,0.8218623481781376
137,1.0,2.0,41.0,59.0,64.0,0.0,0.0,0.0,0.7742914979757085
138,1.0,2.0,52.0,73.0,80.0,0.0,0.0,0.0,0.8410931174089069
139,2.0,1.0,97.0,40.0,111.0,0.0,0.0,0.0,0.8431174089068826
140,2.0,2.0,87.0,58.0,46.0,74.0,0.0,0.0,0.8380566801619433
141,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8289473684210527
142,1.0,2.0,114.0,94.0,82.0,0.0,0.0,0.0,0.8552631578947368
143,2.0,2.0,116.0,92.0,41.0,103.0,0.0,0.0,0.8481781376518218
144,1.0,2.0,113.0,60.0,54.0,0.0,0.0,0.0,0.8259109311740891
145,2.0,2.0,36.0,105.0,55.0,74.0,0.0,0.0,0.8178137651821862
146,2.0,2.0,116.0,76.0,126.0,115.0,0.0,0.0,0.8431174089068826
147,1.0,2.0,113.0,34.0,125.0,0.0,0.0,0.0,0.8006072874493927
148,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.8552631578947368
149,1.0,1.0,109.0,53.0,0.0,0.0,0.0,0.0,0.7965587044534413
150,2.0,2.0,87.0,58.0,46.0,74.0,0.0,0.0,0.8431174089068826
151,2.0,2.0,36.0,58.0,55.0,97.0,0.0,0.0,0.8410931174089069
152,2.0,1.0,97.0,54.0,95.0,0.0,0.0,2.0,0.7580971659919028
153,2.0,2.0,116.0,44.0,125.0,49.0,0.0,0.0,0.8269230769230769
154,1.0,2.0,41.0,59.0,64.0,0.0,0.0,0.0,0.8522267206477733
155,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.7975708502024291
156,1.0,2.0,92.0,59.0,125.0,0.0,0.0,0.0,0.8431174089068826
157,1.0,1.0,109.0,53.0,0.0,0.0,0.0,0.0,0.8289473684210527
158,2.0,2.0,36.0,58.0,55.0,97.0,0.0,0.0,0.8279352226720648
159,1.0,2.0,67.0,42.0,52.0,0.0,0.0,0.0,0.847165991902834
160,2.0,2.0,52.0,44.0,74.0,49.0,0.0,0.0,0.8370445344129555
161,2.0,2.0,87.0,58.0,61.0,118.0,0.0,0.0,0.8451417004048583
162,2.0,2.0,52.0,44.0,74.0,49.0,0.0,0.0,0.8451417004048583
163,2.0,2.0,116.0,92.0,41.0,103.0,0.0,0.0,0.7682186234817814
164,1.0,2.0,41.0,59.0,64.0,0.0,0.0,0.0,0.72165991902834
165,2.0,2.0,97.0,54.0,95.0,74.0,0.0,0.0,0.847165991902834
166,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8309716599190283
167,1.0,2.0,106.0,59.0,45.0,0.0,0.0,0.0,0.8491902834008097
168,2.0,1.0,109.0,67.0,111.0,0.0,0.0,0.0,0.8522267206477733
169,1.0,2.0,74.0,73.0,116.0,0.0,0.0,0.0,0.8431174089068826
170,1.0,2.0,113.0,60.0,54.0,0.0,0.0,0.0,0.854251012145749
171,2.0,2.0,109.0,67.0,61.0,118.0,0.0,0.0,0.8289473684210527
172,2.0,1.0,74.0,100.0,116.0,0.0,0.0,2.0,0.8168016194331984
173,2.0,2.0,116.0,92.0,41.0,69.0,0.0,0.0,0.8269230769230769
174,2.0,1.0,74.0,100.0,116.0,0.0,0.0,0.0,0.854251012145749
175,2.0,2.0,36.0,105.0,55.0,74.0,0.0,0.0,0.8370445344129555
176,2.0,1.0,97.0,58.0,46.0,0.0,0.0,0.0,0.8512145748987854
177,2.0,1.0,109.0,67.0,64.0,0.0,0.0,0.0,0.7459514170040485
178,2.0,1.0,90.0,79.0,69.0,0.0,0.0,0.0,0.8491902834008097
179,2.0,2.0,116.0,76.0,125.0,97.0,0.0,0.0,0.8512145748987854
180,2.0,1.0,87.0,58.0,111.0,0.0,0.0,0.0,0.8248987854251012
181,2.0,1.0,90.0,79.0,69.0,0.0,0.0,0.0,0.8410931174089069
182,2.0,2.0,36.0,100.0,116.0,74.0,0.0,0.0,0.854251012145749
183,1.0,2.0,87.0,42.0,111.0,0.0,0.0,0.0,0.8481781376518218
184,1.0,2.0,106.0,40.0,111.0,0.0,0.0,0.0,0.8552631578947368
185,1.0,1.0,109.0,53.0,0.0,0.0,0.0,0.0,0.7186234817813765
186,2.0,1.0,67.0,40.0,82.0,0.0,0.0,0.0,0.8431174089068826
187,2.0,2.0,36.0,105.0,125.0,97.0,0.0,0.0,0.8431174089068826
188,2.0,1.0,116.0,76.0,69.0,0.0,0.0,0.0,0.8360323886639676
189,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8299595141700404
190,2.0,1.0,74.0,100.0,116.0,0.0,0.0,0.0,0.7540485829959515
191,1.0,2.0,114.0,94.0,82.0,0.0,0.0,0.0,0.847165991902834
192,1.0,1.0,82.0,53.0,0.0,0.0,0.0,0.0,0.8552631578947368
193,1.0,2.0,114.0,94.0,82.0,0.0,0.0,0.0,0.6497975708502024
194,1.0,2.0,97.0,73.0,95.0,0.0,0.0,0.0,0.8491902834008097
195,2.0,2.0,52.0,73.0,61.0,89.0,0.0,0.0,0.8178137651821862
196,2.0,1.0,109.0,40.0,111.0,0.0,0.0,0.0,0.8178137651821862
197,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8502024291497976
198,2.0,2.0,87.0,58.0,46.0,74.0,0.0,0.0,0.8451417004048583
199,1.0,2.0,106.0,59.0,64.0,0.0,0.0,0.0,0.8461538461538461
200,1.0,2.0,87.0,42.0,111.0,0.0,0.0,0.0,0.8481781376518218
201,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8441295546558705
202,2.0,1.0,114.0,105.0,55.0,0.0,0.0,0.0,0.8390688259109311
203,1.0,2.0,41.0,59.0,64.0,0.0,0.0,0.0,0.8370445344129555
204,2.0,1.0,116.0,76.0,69.0,0.0,0.0,0.0,0.8512145748987854
205,2.0,1.0,90.0,79.0,116.0,0.0,0.0,0.0,0.8269230769230769
206,1.0,2.0,97.0,73.0,95.0,0.0,0.0,0.0,0.8532388663967612
207,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8421052631578947
208,2.0,1.0,109.0,67.0,111.0,0.0,0.0,0.0,0.8441295546558705
209,2.0,1.0,97.0,54.0,95.0,0.0,0.0,0.0,0.8481781376518218
210,1.0,2.0,92.0,59.0,125.0,0.0,0.0,0.0,0.8502024291497976
211,2.0,2.0,52.0,73.0,61.0,89.0,0.0,0.0,0.847165991902834
212,2.0,2.0,87.0,58.0,69.0,74.0,0.0,0.0,0.8502024291497976
213,2.0,2.0,97.0,54.0,95.0,74.0,0.0,0.0,0.8208502024291497
214,1.0,2.0,106.0,59.0,64.0,0.0,0.0,0.0,0.8309716599190283
215,2.0,1.0,97.0,73.0,95.0,0.0,0.0,0.0,0.8451417004048583
216,2.0,2.0,116.0,73.0,95.0,49.0,0.0,0.0,0.8431174089068826
217,1.0,1.0,82.0,53.0,0.0,0.0,0.0,0.0,0.854251012145749
218,2.0,1.0,97.0,54.0,95.0,0.0,0.0,2.0,0.8491902834008097
219,2.0,2.0,116.0,100.0,125.0,49.0,0.0,0.0,0.8259109311740891
220,2.0,2.0,36.0,105.0,125.0,97.0,0.0,0.0,0.7955465587044535
221,2.0,2.0,109.0,105.0,125.0,97.0,0.0,0.0,0.8481781376518218
222,2.0,2.0,116.0,44.0,125.0,49.0,0.0,0.0,0.847165991902834
223,1.0,1.0,109.0,53.0,0.0,0.0,0.0,0.0,0.8502024291497976
