,0
0,0.8379446640316206
1,0.8814229249011858
2,0.8814229249011858
3,0.8814229249011858
4,0.8814229249011858
5,0.8814229249011858
6,0.8814229249011858
7,0.8814229249011858
8,0.8814229249011858
9,0.8814229249011858
10,0.8814229249011858
11,0.8814229249011858
12,0.8814229249011858
13,0.8814229249011858
14,0.8814229249011858
15,0.8814229249011858
16,0.8814229249011858
17,0.8814229249011858
18,0.8814229249011858
19,0.8814229249011858
20,0.8814229249011858
21,0.8814229249011858
22,0.8814229249011858
23,0.8814229249011858
24,0.8814229249011858
25,0.8814229249011858
26,0.8814229249011858
27,0.8814229249011858
28,0.8814229249011858
29,0.8814229249011858
30,0.8814229249011858
31,0.8814229249011858
32,0.8814229249011858
33,0.8814229249011858
34,0.8814229249011858
35,0.8814229249011858
36,0.8814229249011858
37,0.8814229249011858
38,0.8814229249011858
39,0.8814229249011858
40,0.8814229249011858
41,0.8814229249011858
42,0.8814229249011858
43,0.8814229249011858
44,0.8814229249011858
45,0.8814229249011858
46,0.8814229249011858
47,0.8814229249011858
48,0.8814229249011858
49,0.8814229249011858
50,0.8814229249011858
51,0.8814229249011858
52,0.8814229249011858
53,0.8814229249011858
54,0.8814229249011858
55,0.8814229249011858
56,0.8814229249011858
57,0.8814229249011858
58,0.8814229249011858
59,0.8814229249011858
60,0.8814229249011858
61,0.8814229249011858
62,0.8814229249011858
63,0.8814229249011858
64,0.8814229249011858
65,0.8814229249011858
66,0.8814229249011858
67,0.8814229249011858
68,0.8814229249011858
69,0.8814229249011858
70,0.8814229249011858
71,0.8814229249011858
72,0.8814229249011858
73,0.8814229249011858
74,0.8814229249011858
75,0.8814229249011858
76,0.8814229249011858
77,0.8814229249011858
78,0.8814229249011858
79,0.8814229249011858
80,0.8814229249011858
81,0.8814229249011858
82,0.8814229249011858
83,0.8814229249011858
84,0.8814229249011858
85,0.8814229249011858
86,0.8814229249011858
87,0.8893280632411067
88,0.8893280632411067
89,0.8893280632411067
90,0.8893280632411067
91,0.8893280632411067
92,0.8893280632411067
93,0.8893280632411067
94,0.8893280632411067
95,0.8893280632411067
96,0.8893280632411067
97,0.8893280632411067
98,0.8893280632411067
99,0.8893280632411067
100,0.8893280632411067
101,0.8893280632411067
102,0.8893280632411067
103,0.8893280632411067
104,0.8893280632411067
105,0.8893280632411067
106,0.8893280632411067
107,0.8893280632411067
108,0.8893280632411067
109,0.8893280632411067
110,0.8893280632411067
111,0.8893280632411067
112,0.8893280632411067
113,0.8893280632411067
114,0.8893280632411067
115,0.8893280632411067
116,0.8893280632411067
117,0.8893280632411067
118,0.8893280632411067
119,0.8893280632411067
120,0.8893280632411067
121,0.8893280632411067
122,0.8893280632411067
123,0.8893280632411067
124,0.8893280632411067
125,0.8893280632411067
126,0.8893280632411067
127,0.8893280632411067
128,0.8893280632411067
129,0.8893280632411067
130,0.8893280632411067
131,0.8893280632411067
132,0.8893280632411067
133,0.8893280632411067
134,0.8893280632411067
135,0.8893280632411067
136,0.8893280632411067
137,0.8893280632411067
138,0.8893280632411067
139,0.8893280632411067
140,0.8893280632411067
141,0.8893280632411067
142,0.8893280632411067
143,0.8893280632411067
144,0.8893280632411067
145,0.8893280632411067
146,0.8893280632411067
147,0.8893280632411067
148,0.8893280632411067
149,0.8893280632411067
150,0.8893280632411067
151,0.8893280632411067
152,0.8893280632411067
153,0.8893280632411067
154,0.8893280632411067
155,0.8893280632411067
156,0.8893280632411067
157,0.8893280632411067
158,0.8893280632411067
159,0.8893280632411067
160,0.8893280632411067
161,0.8893280632411067
162,0.8893280632411067
163,0.8893280632411067
164,0.8893280632411067
165,0.8893280632411067
166,0.8893280632411067
167,0.8893280632411067
168,0.8893280632411067
169,0.8893280632411067
170,0.8893280632411067
171,0.8893280632411067
172,0.8893280632411067
173,0.8893280632411067
174,0.8893280632411067
175,0.8893280632411067
176,0.8893280632411067
177,0.8893280632411067
178,0.8893280632411067
179,0.8893280632411067
180,0.8893280632411067
181,0.8893280632411067
182,0.8893280632411067
183,0.8893280632411067
184,0.8893280632411067
185,0.8893280632411067
186,0.8893280632411067
187,0.8893280632411067
188,0.8893280632411067
189,0.8893280632411067
190,0.8893280632411067
191,0.8893280632411067
192,0.8893280632411067
193,0.8893280632411067
194,0.8893280632411067
195,0.8893280632411067
196,0.8893280632411067
197,0.8893280632411067
198,0.8893280632411067
199,0.8893280632411067
