,0
0,0
1,3
2,4
3,5
4,7
5,8
6,10
7,14
8,16
9,18
10,20
11,22
12,23
13,24
14,25
15,26
16,27
17,29
18,31
19,34
20,35
21,39
22,41
23,45
24,46
25,48
26,49
27,50
28,51
29,52
30,53
31,54
32,55
33,56
34,57
35,58
36,60
37,61
38,62
39,71
40,72
41,77
42,78
