,0
0,0.8461538461538461
1,0.8516483516483516
2,0.8516483516483516
3,0.8516483516483516
4,0.8516483516483516
5,0.8626373626373627
6,0.8626373626373627
7,0.8626373626373627
8,0.8681318681318682
9,0.8681318681318682
10,0.8681318681318682
11,0.8681318681318682
12,0.8681318681318682
13,0.8681318681318682
14,0.8681318681318682
15,0.8681318681318682
16,0.8681318681318682
17,0.8681318681318682
18,0.8681318681318682
19,0.8681318681318682
20,0.8791208791208791
21,0.8791208791208791
22,0.8791208791208791
23,0.8791208791208791
24,0.8791208791208791
25,0.8791208791208791
26,0.8791208791208791
27,0.8791208791208791
28,0.8791208791208791
29,0.8791208791208791
30,0.8791208791208791
31,0.8791208791208791
32,0.8791208791208791
33,0.8791208791208791
34,0.8791208791208791
35,0.8791208791208791
36,0.8791208791208791
37,0.8791208791208791
38,0.8791208791208791
39,0.8791208791208791
40,0.8791208791208791
41,0.8791208791208791
42,0.8791208791208791
43,0.8791208791208791
44,0.8791208791208791
45,0.8791208791208791
46,0.8791208791208791
47,0.8791208791208791
48,0.8791208791208791
49,0.8791208791208791
50,0.8791208791208791
51,0.8791208791208791
52,0.8791208791208791
53,0.8791208791208791
54,0.8791208791208791
55,0.8791208791208791
56,0.8791208791208791
57,0.8791208791208791
58,0.8791208791208791
59,0.8791208791208791
60,0.8791208791208791
61,0.8791208791208791
62,0.8791208791208791
63,0.8791208791208791
64,0.8791208791208791
65,0.8791208791208791
66,0.8791208791208791
67,0.8791208791208791
68,0.8791208791208791
69,0.8791208791208791
70,0.8791208791208791
71,0.8791208791208791
72,0.8791208791208791
73,0.8791208791208791
74,0.8791208791208791
75,0.8791208791208791
76,0.8791208791208791
77,0.8791208791208791
78,0.8791208791208791
79,0.8791208791208791
80,0.8791208791208791
81,0.8791208791208791
82,0.8791208791208791
83,0.8791208791208791
84,0.8791208791208791
85,0.8791208791208791
86,0.8791208791208791
87,0.8791208791208791
88,0.8791208791208791
89,0.8791208791208791
90,0.8791208791208791
91,0.8791208791208791
92,0.8791208791208791
93,0.8791208791208791
94,0.8791208791208791
95,0.8791208791208791
96,0.8791208791208791
97,0.8791208791208791
98,0.8791208791208791
99,0.8791208791208791
100,0.8791208791208791
101,0.8791208791208791
102,0.8791208791208791
103,0.8791208791208791
104,0.8791208791208791
105,0.8791208791208791
106,0.8791208791208791
107,0.8791208791208791
108,0.8791208791208791
109,0.8791208791208791
110,0.8791208791208791
111,0.8791208791208791
112,0.8791208791208791
113,0.8791208791208791
114,0.8791208791208791
115,0.8791208791208791
116,0.8791208791208791
117,0.8791208791208791
118,0.8791208791208791
119,0.8791208791208791
120,0.8791208791208791
121,0.8791208791208791
122,0.8791208791208791
123,0.8791208791208791
124,0.8791208791208791
125,0.8791208791208791
126,0.8791208791208791
127,0.8791208791208791
128,0.8791208791208791
129,0.8791208791208791
130,0.8791208791208791
131,0.8791208791208791
132,0.8791208791208791
133,0.8791208791208791
134,0.8791208791208791
135,0.8791208791208791
136,0.8791208791208791
137,0.8791208791208791
138,0.8791208791208791
139,0.8791208791208791
140,0.8791208791208791
141,0.8791208791208791
142,0.8791208791208791
143,0.8791208791208791
144,0.8791208791208791
145,0.8791208791208791
146,0.8791208791208791
147,0.8791208791208791
148,0.8791208791208791
149,0.8791208791208791
150,0.8791208791208791
151,0.8791208791208791
152,0.8791208791208791
153,0.8791208791208791
154,0.8791208791208791
155,0.8791208791208791
156,0.8791208791208791
157,0.8791208791208791
158,0.8791208791208791
159,0.8791208791208791
160,0.8791208791208791
161,0.8791208791208791
162,0.8791208791208791
163,0.8791208791208791
164,0.8791208791208791
165,0.8791208791208791
166,0.8791208791208791
167,0.8791208791208791
168,0.8791208791208791
169,0.8791208791208791
170,0.8791208791208791
171,0.8791208791208791
172,0.8791208791208791
173,0.8791208791208791
174,0.8791208791208791
175,0.8791208791208791
176,0.8791208791208791
177,0.8791208791208791
178,0.8791208791208791
179,0.8791208791208791
180,0.8791208791208791
181,0.8791208791208791
182,0.8791208791208791
183,0.8791208791208791
184,0.8791208791208791
185,0.8791208791208791
186,0.8791208791208791
187,0.8791208791208791
188,0.8791208791208791
189,0.8791208791208791
190,0.8791208791208791
191,0.8791208791208791
192,0.8791208791208791
193,0.8791208791208791
194,0.8791208791208791
195,0.8791208791208791
196,0.8791208791208791
197,0.8791208791208791
198,0.8791208791208791
199,0.8791208791208791
