,0
0,0
1,5
2,8
3,11
4,13
5,17
6,19
7,20
8,21
9,25
10,28
11,29
12,30
13,32
14,36
15,40
16,43
17,44
18,48
19,57
20,63
21,72
22,74
23,76
24,77
25,79
