,0,1,2,3,4,5,6,7,8
0,1.0,1.0,77.0,32.0,0.0,0.0,0.0,0.0,0.610738255033557
1,2.0,2.0,115.0,115.0,40.0,81.0,0.0,0.0,0.6040268456375839
2,2.0,2.0,50.0,112.0,116.0,48.0,0.0,0.0,0.6174496644295302
3,1.0,1.0,89.0,101.0,0.0,0.0,0.0,0.0,0.6174496644295302
4,2.0,1.0,79.0,86.0,36.0,0.0,0.0,0.0,0.6241610738255033
5,1.0,1.0,86.0,115.0,0.0,0.0,0.0,0.0,0.6040268456375839
6,1.0,1.0,49.0,56.0,0.0,0.0,0.0,0.0,0.6040268456375839
7,2.0,1.0,72.0,126.0,39.0,0.0,0.0,0.0,0.610738255033557
8,2.0,1.0,53.0,70.0,40.0,0.0,0.0,0.0,0.6174496644295302
9,2.0,1.0,85.0,36.0,54.0,0.0,0.0,0.0,0.6308724832214765
10,1.0,2.0,38.0,90.0,32.0,0.0,0.0,0.0,0.5771812080536913
11,1.0,1.0,42.0,60.0,0.0,0.0,0.0,0.0,0.6174496644295302
12,1.0,1.0,84.0,83.0,0.0,0.0,0.0,0.0,0.6241610738255033
13,2.0,1.0,110.0,90.0,97.0,0.0,0.0,0.0,0.6308724832214765
14,1.0,2.0,46.0,97.0,120.0,0.0,0.0,0.0,0.5906040268456376
15,2.0,2.0,59.0,116.0,47.0,85.0,0.0,0.0,0.5771812080536913
16,2.0,2.0,89.0,61.0,48.0,94.0,0.0,0.0,0.5234899328859061
17,2.0,1.0,67.0,61.0,79.0,0.0,0.0,0.0,0.5771812080536913
18,2.0,2.0,49.0,37.0,98.0,122.0,0.0,0.0,0.6174496644295302
19,2.0,1.0,60.0,48.0,89.0,0.0,0.0,0.0,0.610738255033557
20,2.0,1.0,113.0,52.0,51.0,0.0,0.0,0.0,0.5838926174496645
21,1.0,1.0,65.0,126.0,0.0,0.0,0.0,0.0,0.5906040268456376
22,2.0,1.0,39.0,93.0,95.0,0.0,0.0,0.0,0.6174496644295302
23,1.0,1.0,107.0,85.0,0.0,0.0,0.0,0.0,0.610738255033557
24,2.0,1.0,78.0,106.0,126.0,0.0,0.0,0.0,0.6241610738255033
25,1.0,2.0,54.0,115.0,75.0,0.0,0.0,0.0,0.5637583892617449
26,1.0,2.0,53.0,121.0,87.0,0.0,0.0,0.0,0.5973154362416108
27,2.0,1.0,107.0,32.0,119.0,0.0,0.0,0.0,0.5973154362416108
28,2.0,1.0,47.0,120.0,57.0,0.0,0.0,0.0,0.6241610738255033
29,1.0,1.0,39.0,38.0,0.0,0.0,0.0,0.0,0.6174496644295302
30,1.0,1.0,42.0,77.0,0.0,0.0,0.0,0.0,0.6174496644295302
